Datum;Zeitzone;von;bis;Einheit;AEP Modul 1;AEP Modul 2;AEP Modul 3
25.09.2024;CEST;07:15;07:30;EUR/MWh;134,81;130,85;N.E.
25.09.2024;CEST;07:30;07:45;EUR/MWh;133,94;130,64;N.E.
25.09.2024;CEST;07:45;08:00;EUR/MWh;-40,38;94,73;N.E.
25.09.2024;CEST;08:00;08:15;EUR/MWh;22,40;78,58;N.E.
25.09.2024;CEST;08:15;08:30;EUR/MWh;131,92;72,16;N.E.
25.09.2024;CEST;08:30;08:45;EUR/MWh;135,12;87,15;N.E.
25.09.2024;CEST;08:45;09:00;EUR/MWh;133,32;140,63;N.E.
25.09.2024;CEST;09:00;09:15;EUR/MWh;132,92;193,01;N.E.
25.09.2024;CEST;09:15;09:30;EUR/MWh;111,91;183,14;N.E.
25.09.2024;CEST;09:30;09:45;EUR/MWh;70,00;152,03;N.E.
25.09.2024;CEST;09:45;10:00;EUR/MWh;83,64;160,69;N.E.
25.09.2024;CEST;10:00;10:15;EUR/MWh;-183,92;98,27;N.E.
25.09.2024;CEST;10:15;10:30;EUR/MWh;128,79;91,72;N.E.
25.09.2024;CEST;10:30;10:45;EUR/MWh;142,36;47,34;N.E.
25.09.2024;CEST;10:45;11:00;EUR/MWh;79,79;71,25;N.E.
25.09.2024;CEST;11:00;11:15;EUR/MWh;5,48;82,95;N.E.
25.09.2024;CEST;11:15;11:30;EUR/MWh;4,73;77,79;N.E.
25.09.2024;CEST;11:30;11:45;EUR/MWh;32,72;55,72;N.E.
25.09.2024;CEST;11:45;12:00;EUR/MWh;131,68;59,31;N.E.
25.09.2024;CEST;12:00;12:15;EUR/MWh;127,29;95,30;N.E.
25.09.2024;CEST;12:15;12:30;EUR/MWh;13,20;87,29;N.E.
25.09.2024;CEST;12:30;12:45;EUR/MWh;10,88;77,16;N.E.
25.09.2024;CEST;12:45;13:00;EUR/MWh;69,78;44,92;N.E.
25.09.2024;CEST;13:00;13:15;EUR/MWh;94,23;69,54;N.E.
25.09.2024;CEST;13:15;13:30;EUR/MWh;99,44;108,33;N.E.
25.09.2024;CEST;13:30;13:45;EUR/MWh;101,04;140,53;N.E.
25.09.2024;CEST;13:45;14:00;EUR/MWh;107,62;131,10;N.E.
25.09.2024;CEST;14:00;14:15;EUR/MWh;139,16;69,65;N.E.
25.09.2024;CEST;14:15;14:30;EUR/MWh;138,53;61,66;N.E.
25.09.2024;CEST;14:30;14:45;EUR/MWh;110,00;96,74;N.E.
25.09.2024;CEST;14:45;15:00;EUR/MWh;130,77;117,65;N.E.
25.09.2024;CEST;15:00;15:15;EUR/MWh;152,23;129,50;N.E.
25.09.2024;CEST;15:15;15:30;EUR/MWh;114,41;116,25;N.E.
25.09.2024;CEST;15:30;15:45;EUR/MWh;103,98;122,79;N.E.
25.09.2024;CEST;15:45;16:00;EUR/MWh;73,05;93,45;N.E.
25.09.2024;CEST;16:00;16:15;EUR/MWh;145,99;100,73;N.E.
25.09.2024;CEST;16:15;16:30;EUR/MWh;54,34;91,56;N.E.
25.09.2024;CEST;16:30;16:45;EUR/MWh;50,73;80,82;N.E.
25.09.2024;CEST;16:45;17:00;EUR/MWh;37,92;82,53;N.E.
25.09.2024;CEST;17:00;17:15;EUR/MWh;129,14;23,23;N.E.
25.09.2024;CEST;17:15;17:30;EUR/MWh;143,19;39,17;N.E.
25.09.2024;CEST;17:30;17:45;EUR/MWh;144,78;91,52;N.E.
25.09.2024;CEST;17:45;18:00;EUR/MWh;-10,74;86,35;N.E.
25.09.2024;CEST;18:00;18:15;EUR/MWh;0,65;44,50;N.E.
25.09.2024;CEST;18:15;18:30;EUR/MWh;20,99;28,46;N.E.
25.09.2024;CEST;18:30;18:45;EUR/MWh;31,46;-5,32;N.E.
25.09.2024;CEST;18:45;19:00;EUR/MWh;124,56;35,58;N.E.
25.09.2024;CEST;19:00;19:15;EUR/MWh;175,41;89,38;N.E.
25.09.2024;CEST;19:15;19:30;EUR/MWh;176,27;103,64;N.E.
25.09.2024;CEST;19:30;19:45;EUR/MWh;171,58;125,04;N.E.
25.09.2024;CEST;19:45;20:00;EUR/MWh;59,65;118,32;N.E.
25.09.2024;CEST;20:00;20:15;EUR/MWh;134,10;573,67;N.E.
25.09.2024;CEST;20:15;20:30;EUR/MWh;84,93;97,19;N.E.
25.09.2024;CEST;20:30;20:45;EUR/MWh;70,00;77,40;N.E.
25.09.2024;CEST;20:45;21:00;EUR/MWh;70,00;62,58;N.E.
25.09.2024;CEST;21:00;21:15;EUR/MWh;180,09;103,94;N.E.
25.09.2024;CEST;21:15;21:30;EUR/MWh;174,88;119,26;N.E.
25.09.2024;CEST;21:30;21:45;EUR/MWh;164,16;110,98;N.E.
25.09.2024;CEST;21:45;22:00;EUR/MWh;137,87;118,19;N.E.
25.09.2024;CEST;22:00;22:15;EUR/MWh;121,82;125,76;N.E.
25.09.2024;CEST;22:15;22:30;EUR/MWh;204,52;123,00;N.E.
25.09.2024;CEST;22:30;22:45;EUR/MWh;187,52;134,12;N.E.
25.09.2024;CEST;22:45;23:00;EUR/MWh;76,28;169,75;N.E.
25.09.2024;CEST;23:00;23:15;EUR/MWh;30,98;103,60;N.E.
25.09.2024;CEST;23:15;23:30;EUR/MWh;39,18;83,77;N.E.
25.09.2024;CEST;23:30;23:45;EUR/MWh;25,27;61,69;N.E.
25.09.2024;CEST;23:45;00:00;EUR/MWh;41,65;43,38;N.E.
26.09.2024;CEST;00:00;00:15;EUR/MWh;161,69;106,77;N.E.
26.09.2024;CEST;00:15;00:30;EUR/MWh;175,26;119,38;N.E.
26.09.2024;CEST;00:30;00:45;EUR/MWh;181,10;157,25;N.E.
26.09.2024;CEST;00:45;01:00;EUR/MWh;26,19;86,97;N.E.
26.09.2024;CEST;01:00;01:15;EUR/MWh;40,96;63,48;N.E.
26.09.2024;CEST;01:15;01:30;EUR/MWh;-0,91;64,40;N.E.
26.09.2024;CEST;01:30;01:45;EUR/MWh;15,26;37,05;N.E.
26.09.2024;CEST;01:45;02:00;EUR/MWh;16,13;36,19;N.E.
26.09.2024;CEST;02:00;02:15;EUR/MWh;207,30;71,68;N.E.
26.09.2024;CEST;02:15;02:30;EUR/MWh;183,44;86,34;N.E.
26.09.2024;CEST;02:30;02:45;EUR/MWh;211,74;91,86;N.E.
26.09.2024;CEST;02:45;03:00;EUR/MWh;216,89;95,82;N.E.
26.09.2024;CEST;03:00;03:15;EUR/MWh;12,30;113,42;N.E.
26.09.2024;CEST;03:15;03:30;EUR/MWh;10,58;92,58;N.E.
26.09.2024;CEST;03:30;03:45;EUR/MWh;198,19;116,43;N.E.
26.09.2024;CEST;03:45;04:00;EUR/MWh;12,34;69,98;N.E.
26.09.2024;CEST;04:00;04:15;EUR/MWh;39,60;102,41;N.E.
26.09.2024;CEST;04:15;04:30;EUR/MWh;17,24;87,34;N.E.
26.09.2024;CEST;04:30;04:45;EUR/MWh;174,49;99,60;N.E.
26.09.2024;CEST;04:45;05:00;EUR/MWh;104,59;121,59;N.E.
26.09.2024;CEST;05:00;05:15;EUR/MWh;5,39;98,50;N.E.
26.09.2024;CEST;05:15;05:30;EUR/MWh;115,57;92,89;N.E.
26.09.2024;CEST;05:30;05:45;EUR/MWh;188,75;121,90;N.E.
26.09.2024;CEST;05:45;06:00;EUR/MWh;-12,35;92,31;N.E.
26.09.2024;CEST;06:00;06:15;EUR/MWh;-92,32;74,54;N.E.
26.09.2024;CEST;06:15;06:30;EUR/MWh;-60,96;76,76;N.E.
26.09.2024;CEST;06:30;06:45;EUR/MWh;-15,32;93,19;N.E.
26.09.2024;CEST;06:45;07:00;EUR/MWh;162,60;90,38;N.E.
26.09.2024;CEST;07:00;07:15;EUR/MWh;192,54;124,66;N.E.
26.09.2024;CEST;07:15;07:30;EUR/MWh;188,11;116,04;N.E.
26.09.2024;CEST;07:30;07:45;EUR/MWh;22,02;110,96;N.E.
26.09.2024;CEST;07:45;08:00;EUR/MWh;-12,18;72,52;N.E.
26.09.2024;CEST;08:00;08:15;EUR/MWh;-84,06;65,15;N.E.
26.09.2024;CEST;08:15;08:30;EUR/MWh;-83,65;48,35;N.E.
26.09.2024;CEST;08:30;08:45;EUR/MWh;-9,26;26,37;N.E.
26.09.2024;CEST;08:45;09:00;EUR/MWh;51,54;80,99;N.E.
26.09.2024;CEST;09:00;09:15;EUR/MWh;180,36;83,75;N.E.
26.09.2024;CEST;09:15;09:30;EUR/MWh;148,37;99,14;N.E.
26.09.2024;CEST;09:30;09:45;EUR/MWh;147,01;94,92;N.E.
26.09.2024;CEST;09:45;10:00;EUR/MWh;138,92;92,34;N.E.
26.09.2024;CEST;10:00;10:15;EUR/MWh;172,40;163,96;N.E.
26.09.2024;CEST;10:15;10:30;EUR/MWh;198,91;142,71;N.E.
26.09.2024;CEST;10:30;10:45;EUR/MWh;203,73;161,85;N.E.
26.09.2024;CEST;10:45;11:00;EUR/MWh;206,42;147,04;N.E.
26.09.2024;CEST;11:00;11:15;EUR/MWh;166,14;179,12;N.E.
26.09.2024;CEST;11:15;11:30;EUR/MWh;-96,32;129,24;N.E.
26.09.2024;CEST;11:30;11:45;EUR/MWh;109,96;87,14;N.E.
26.09.2024;CEST;11:45;12:00;EUR/MWh;198,82;28,65;N.E.
26.09.2024;CEST;12:00;12:15;EUR/MWh;195,18;136,50;N.E.
26.09.2024;CEST;12:15;12:30;EUR/MWh;165,42;186,75;N.E.
26.09.2024;CEST;12:30;12:45;EUR/MWh;148,21;130,18;N.E.
26.09.2024;CEST;12:45;13:00;EUR/MWh;87,77;73,79;N.E.
26.09.2024;CEST;13:00;13:15;EUR/MWh;115,63;98,58;N.E.
26.09.2024;CEST;13:15;13:30;EUR/MWh;122,24;56,28;N.E.
26.09.2024;CEST;13:30;13:45;EUR/MWh;119,29;52,90;N.E.
26.09.2024;CEST;13:45;14:00;EUR/MWh;95,27;30,42;N.E.
26.09.2024;CEST;14:00;14:15;EUR/MWh;143,92;68,71;N.E.
26.09.2024;CEST;14:15;14:30;EUR/MWh;121,57;150,85;N.E.
26.09.2024;CEST;14:30;14:45;EUR/MWh;111,96;199,21;N.E.
26.09.2024;CEST;14:45;15:00;EUR/MWh;111,59;161,51;N.E.
26.09.2024;CEST;15:00;15:15;EUR/MWh;121,13;58,41;N.E.
26.09.2024;CEST;15:15;15:30;EUR/MWh;124,62;93,84;N.E.
26.09.2024;CEST;15:30;15:45;EUR/MWh;110,16;113,19;N.E.
26.09.2024;CEST;15:45;16:00;EUR/MWh;101,26;107,82;N.E.
26.09.2024;CEST;16:00;16:15;EUR/MWh;-92,40;61,48;N.E.
26.09.2024;CEST;16:15;16:30;EUR/MWh;-58,49;69,37;N.E.
26.09.2024;CEST;16:30;16:45;EUR/MWh;116,31;68,83;N.E.
26.09.2024;CEST;16:45;17:00;EUR/MWh;133,29;106,98;N.E.
26.09.2024;CEST;17:00;17:15;EUR/MWh;135,51;87,89;N.E.
26.09.2024;CEST;17:15;17:30;EUR/MWh;155,23;158,66;N.E.
26.09.2024;CEST;17:30;17:45;EUR/MWh;158,55;198,71;N.E.
26.09.2024;CEST;17:45;18:00;EUR/MWh;180,23;334,00;N.E.
26.09.2024;CEST;18:00;18:15;EUR/MWh;149,75;151,08;N.E.
26.09.2024;CEST;18:15;18:30;EUR/MWh;169,29;471,74;N.E.
26.09.2024;CEST;18:30;18:45;EUR/MWh;134,44;965,64;N.E.
26.09.2024;CEST;18:45;19:00;EUR/MWh;-6,40;909,83;N.E.
26.09.2024;CEST;19:00;19:15;EUR/MWh;-84,56;98,65;N.E.
26.09.2024;CEST;19:15;19:30;EUR/MWh;-93,47;57,62;N.E.
26.09.2024;CEST;19:30;19:45;EUR/MWh;-94,34;39,31;N.E.
26.09.2024;CEST;19:45;20:00;EUR/MWh;-59,96;-17,29;N.E.
26.09.2024;CEST;20:00;20:15;EUR/MWh;-26,50;37,05;N.E.
26.09.2024;CEST;20:15;20:30;EUR/MWh;92,00;10,13;N.E.
26.09.2024;CEST;20:30;20:45;EUR/MWh;-40,85;3,06;N.E.
26.09.2024;CEST;20:45;21:00;EUR/MWh;-10,52;2,23;N.E.
26.09.2024;CEST;21:00;21:15;EUR/MWh;135,21;72,69;N.E.
26.09.2024;CEST;21:15;21:30;EUR/MWh;189,74;74,83;N.E.
26.09.2024;CEST;21:30;21:45;EUR/MWh;121,48;127,94;N.E.
26.09.2024;CEST;21:45;22:00;EUR/MWh;-105,99;63,63;N.E.
26.09.2024;CEST;22:00;22:15;EUR/MWh;12,77;122,81;N.E.
26.09.2024;CEST;22:15;22:30;EUR/MWh;96,42;21,80;N.E.
26.09.2024;CEST;22:30;22:45;EUR/MWh;92,00;32,55;N.E.
26.09.2024;CEST;22:45;23:00;EUR/MWh;117,25;18,85;N.E.
26.09.2024;CEST;23:00;23:15;EUR/MWh;-18,84;45,25;N.E.
26.09.2024;CEST;23:15;23:30;EUR/MWh;92,00;9,99;N.E.
26.09.2024;CEST;23:30;23:45;EUR/MWh;-157,42;-6,48;N.E.
26.09.2024;CEST;23:45;00:00;EUR/MWh;-162,99;-12,18;N.E.
27.09.2024;CEST;00:00;00:15;EUR/MWh;-96,28;-9,72;N.E.
27.09.2024;CEST;00:15;00:30;EUR/MWh;-97,61;-16,25;N.E.
27.09.2024;CEST;00:30;00:45;EUR/MWh;-11,09;-26,30;N.E.
27.09.2024;CEST;00:45;01:00;EUR/MWh;104,17;-18,21;N.E.
27.09.2024;CEST;01:00;01:15;EUR/MWh;-94,92;12,08;N.E.
27.09.2024;CEST;01:15;01:30;EUR/MWh;-13,18;-6,75;N.E.
27.09.2024;CEST;01:30;01:45;EUR/MWh;20,93;-15,15;N.E.
27.09.2024;CEST;01:45;02:00;EUR/MWh;22,38;-20,22;N.E.
27.09.2024;CEST;02:00;02:15;EUR/MWh;-176,76;-3,84;N.E.
27.09.2024;CEST;02:15;02:30;EUR/MWh;-178,42;-10,34;N.E.
27.09.2024;CEST;02:30;02:45;EUR/MWh;-111,17;-6,68;N.E.
27.09.2024;CEST;02:45;03:00;EUR/MWh;35,31;-6,73;N.E.
27.09.2024;CEST;03:00;03:15;EUR/MWh;-142,66;-13,15;N.E.
27.09.2024;CEST;03:15;03:30;EUR/MWh;23,14;-23,06;N.E.
27.09.2024;CEST;03:30;03:45;EUR/MWh;-154,71;-19,74;N.E.
27.09.2024;CEST;03:45;04:00;EUR/MWh;-174,22;-25,24;N.E.
27.09.2024;CEST;04:00;04:15;EUR/MWh;-129,82;-23,35;N.E.
27.09.2024;CEST;04:15;04:30;EUR/MWh;2,16;-19,45;N.E.
27.09.2024;CEST;04:30;04:45;EUR/MWh;62,62;-2,73;N.E.
27.09.2024;CEST;04:45;05:00;EUR/MWh;142,38;3,74;N.E.
27.09.2024;CEST;05:00;05:15;EUR/MWh;-126,04;-19,10;N.E.
27.09.2024;CEST;05:15;05:30;EUR/MWh;-116,89;-7,94;N.E.
27.09.2024;CEST;05:30;05:45;EUR/MWh;188,59;8,60;N.E.
27.09.2024;CEST;05:45;06:00;EUR/MWh;185,90;8,97;N.E.
27.09.2024;CEST;06:00;06:15;EUR/MWh;63,50;-12,27;N.E.
27.09.2024;CEST;06:15;06:30;EUR/MWh;88,42;2,04;N.E.
27.09.2024;CEST;06:30;06:45;EUR/MWh;167,15;26,74;N.E.
27.09.2024;CEST;06:45;07:00;EUR/MWh;120,93;20,42;N.E.
27.09.2024;CEST;07:00;07:15;EUR/MWh;94,47;18,45;N.E.
27.09.2024;CEST;07:15;07:30;EUR/MWh;82,73;36,29;N.E.
27.09.2024;CEST;07:30;07:45;EUR/MWh;-156,24;17,72;N.E.
27.09.2024;CEST;07:45;08:00;EUR/MWh;186,00;14,29;N.E.
27.09.2024;CEST;08:00;08:15;EUR/MWh;107,90;13,94;N.E.
27.09.2024;CEST;08:15;08:30;EUR/MWh;-148,89;3,45;N.E.
27.09.2024;CEST;08:30;08:45;EUR/MWh;-139,21;-4,05;N.E.
27.09.2024;CEST;08:45;09:00;EUR/MWh;-188,72;-15,21;N.E.
27.09.2024;CEST;09:00;09:15;EUR/MWh;-193,10;11,60;N.E.
27.09.2024;CEST;09:15;09:30;EUR/MWh;-140,42;-8,31;N.E.
27.09.2024;CEST;09:30;09:45;EUR/MWh;-198,65;-12,55;N.E.
27.09.2024;CEST;09:45;10:00;EUR/MWh;-167,58;-10,04;N.E.
27.09.2024;CEST;10:00;10:15;EUR/MWh;-318,71;-13,24;N.E.
27.09.2024;CEST;10:15;10:30;EUR/MWh;-282,53;-11,04;N.E.
27.09.2024;CEST;10:30;10:45;EUR/MWh;38,88;2,35;N.E.
27.09.2024;CEST;10:45;11:00;EUR/MWh;60,30;-5,83;N.E.
27.09.2024;CEST;11:00;11:15;EUR/MWh;41,02;10,09;N.E.
27.09.2024;CEST;11:15;11:30;EUR/MWh;-155,81;3,38;N.E.
27.09.2024;CEST;11:30;11:45;EUR/MWh;43,30;0,92;N.E.
27.09.2024;CEST;11:45;12:00;EUR/MWh;81,42;-1,42;N.E.
27.09.2024;CEST;12:00;12:15;EUR/MWh;114,02;13,19;N.E.
27.09.2024;CEST;12:15;12:30;EUR/MWh;98,02;15,13;N.E.
27.09.2024;CEST;12:30;12:45;EUR/MWh;104,69;10,10;N.E.
27.09.2024;CEST;12:45;13:00;EUR/MWh;105,05;11,89;N.E.
27.09.2024;CEST;13:00;13:15;EUR/MWh;105,04;28,37;N.E.
27.09.2024;CEST;13:15;13:30;EUR/MWh;101,54;37,94;N.E.
27.09.2024;CEST;13:30;13:45;EUR/MWh;106,24;38,08;N.E.
27.09.2024;CEST;13:45;14:00;EUR/MWh;108,11;13,43;N.E.
27.09.2024;CEST;14:00;14:15;EUR/MWh;114,73;7,50;N.E.
27.09.2024;CEST;14:15;14:30;EUR/MWh;101,23;29,23;N.E.
27.09.2024;CEST;14:30;14:45;EUR/MWh;96,52;28,12;N.E.
27.09.2024;CEST;14:45;15:00;EUR/MWh;110,43;43,34;N.E.
27.09.2024;CEST;15:00;15:15;EUR/MWh;110,80;15,91;N.E.
27.09.2024;CEST;15:15;15:30;EUR/MWh;112,81;46,97;N.E.
27.09.2024;CEST;15:30;15:45;EUR/MWh;109,35;72,18;N.E.
27.09.2024;CEST;15:45;16:00;EUR/MWh;-105,21;45,33;N.E.
27.09.2024;CEST;16:00;16:15;EUR/MWh;-877,03;-3,32;N.E.
27.09.2024;CEST;16:15;16:30;EUR/MWh;-120,78;-15,69;N.E.
27.09.2024;CEST;16:30;16:45;EUR/MWh;-123,29;-22,70;N.E.
27.09.2024;CEST;16:45;17:00;EUR/MWh;-130,88;-9,31;N.E.
27.09.2024;CEST;17:00;17:15;EUR/MWh;112,72;-20,68;N.E.
27.09.2024;CEST;17:15;17:30;EUR/MWh;161,18;-15,11;N.E.
27.09.2024;CEST;17:30;17:45;EUR/MWh;-172,77;-20,76;N.E.
27.09.2024;CEST;17:45;18:00;EUR/MWh;-120,83;-17,55;N.E.
27.09.2024;CEST;18:00;18:15;EUR/MWh;-133,54;-18,91;N.E.
27.09.2024;CEST;18:15;18:30;EUR/MWh;175,06;-9,34;N.E.
27.09.2024;CEST;18:30;18:45;EUR/MWh;170,90;-4,22;N.E.
27.09.2024;CEST;18:45;19:00;EUR/MWh;150,11;-1,73;N.E.
27.09.2024;CEST;19:00;19:15;EUR/MWh;148,32;10,13;N.E.
27.09.2024;CEST;19:15;19:30;EUR/MWh;139,15;12,79;N.E.
27.09.2024;CEST;19:30;19:45;EUR/MWh;123,93;22,14;N.E.
27.09.2024;CEST;19:45;20:00;EUR/MWh;-110,07;15,68;N.E.
27.09.2024;CEST;20:00;20:15;EUR/MWh;107,57;8,54;N.E.
27.09.2024;CEST;20:15;20:30;EUR/MWh;-126,17;-2,39;N.E.
27.09.2024;CEST;20:30;20:45;EUR/MWh;106,28;-2,75;N.E.
27.09.2024;CEST;20:45;21:00;EUR/MWh;50,41;-7,43;N.E.
27.09.2024;CEST;21:00;21:15;EUR/MWh;128,58;10,53;N.E.
27.09.2024;CEST;21:15;21:30;EUR/MWh;131,81;12,08;N.E.
27.09.2024;CEST;21:30;21:45;EUR/MWh;103,16;8,78;N.E.
27.09.2024;CEST;21:45;22:00;EUR/MWh;57,63;8,90;N.E.
27.09.2024;CEST;22:00;22:15;EUR/MWh;122,37;21,49;N.E.
27.09.2024;CEST;22:15;22:30;EUR/MWh;-172,00;65,17;N.E.
27.09.2024;CEST;22:30;22:45;EUR/MWh;-165,57;36,80;N.E.
27.09.2024;CEST;22:45;23:00;EUR/MWh;-120,97;-4,27;N.E.
27.09.2024;CEST;23:00;23:15;EUR/MWh;82,04;5,29;N.E.
27.09.2024;CEST;23:15;23:30;EUR/MWh;-68,43;-1,50;N.E.
27.09.2024;CEST;23:30;23:45;EUR/MWh;-51,87;-1,63;N.E.
27.09.2024;CEST;23:45;00:00;EUR/MWh;7,92;-4,78;N.E.
28.09.2024;CEST;00:00;00:15;EUR/MWh;49,06;-0,36;N.E.
28.09.2024;CEST;00:15;00:30;EUR/MWh;133,69;11,20;N.E.
28.09.2024;CEST;00:30;00:45;EUR/MWh;139,74;6,83;N.E.
28.09.2024;CEST;00:45;01:00;EUR/MWh;46,41;8,19;N.E.
28.09.2024;CEST;01:00;01:15;EUR/MWh;3,05;59,23;N.E.
28.09.2024;CEST;01:15;01:30;EUR/MWh;-52,84;35,13;N.E.
28.09.2024;CEST;01:30;01:45;EUR/MWh;-1,22;9,26;N.E.
28.09.2024;CEST;01:45;02:00;EUR/MWh;97,09;19,85;N.E.
28.09.2024;CEST;02:00;02:15;EUR/MWh;169,77;10,71;N.E.
28.09.2024;CEST;02:15;02:30;EUR/MWh;153,63;25,56;N.E.
28.09.2024;CEST;02:30;02:45;EUR/MWh;163,02;45,22;N.E.
28.09.2024;CEST;02:45;03:00;EUR/MWh;99,56;82,99;N.E.
28.09.2024;CEST;03:00;03:15;EUR/MWh;85,00;45,96;N.E.
28.09.2024;CEST;03:15;03:30;EUR/MWh;0,27;38,67;N.E.
28.09.2024;CEST;03:30;03:45;EUR/MWh;-12,40;39,52;N.E.
28.09.2024;CEST;03:45;04:00;EUR/MWh;11,13;16,76;N.E.
28.09.2024;CEST;04:00;04:15;EUR/MWh;46,47;18,50;N.E.
28.09.2024;CEST;04:15;04:30;EUR/MWh;85,47;21,75;N.E.
28.09.2024;CEST;04:30;04:45;EUR/MWh;133,25;18,66;N.E.
28.09.2024;CEST;04:45;05:00;EUR/MWh;90,23;64,56;N.E.
28.09.2024;CEST;05:00;05:15;EUR/MWh;107,35;41,05;N.E.
28.09.2024;CEST;05:15;05:30;EUR/MWh;8,09;37,11;N.E.
28.09.2024;CEST;05:30;05:45;EUR/MWh;9,41;26,93;N.E.
28.09.2024;CEST;05:45;06:00;EUR/MWh;2,44;24,96;N.E.
28.09.2024;CEST;06:00;06:15;EUR/MWh;-10,83;14,72;N.E.
28.09.2024;CEST;06:15;06:30;EUR/MWh;108,84;17,83;N.E.
28.09.2024;CEST;06:30;06:45;EUR/MWh;74,87;18,72;N.E.
28.09.2024;CEST;06:45;07:00;EUR/MWh;64,40;29,00;N.E.
28.09.2024;CEST;07:00;07:15;EUR/MWh;57,85;19,80;N.E.
28.09.2024;CEST;07:15;07:30;EUR/MWh;62,72;27,50;N.E.
28.09.2024;CEST;07:30;07:45;EUR/MWh;54,20;26,08;N.E.
28.09.2024;CEST;07:45;08:00;EUR/MWh;122,88;28,17;N.E.
28.09.2024;CEST;08:00;08:15;EUR/MWh;102,09;32,84;N.E.
28.09.2024;CEST;08:15;08:30;EUR/MWh;71,92;72,05;N.E.
28.09.2024;CEST;08:30;08:45;EUR/MWh;-22,79;36,24;N.E.
28.09.2024;CEST;08:45;09:00;EUR/MWh;-21,18;-3,81;N.E.
28.09.2024;CEST;09:00;09:15;EUR/MWh;-181,61;19,09;N.E.
28.09.2024;CEST;09:15;09:30;EUR/MWh;-115,48;-12,22;N.E.
28.09.2024;CEST;09:30;09:45;EUR/MWh;66,97;-15,53;N.E.
28.09.2024;CEST;09:45;10:00;EUR/MWh;66,97;-14,71;N.E.
28.09.2024;CEST;10:00;10:15;EUR/MWh;-74,92;15,76;N.E.
28.09.2024;CEST;10:15;10:30;EUR/MWh;-118,86;-3,31;N.E.
28.09.2024;CEST;10:30;10:45;EUR/MWh;-129,49;-12,79;N.E.
28.09.2024;CEST;10:45;11:00;EUR/MWh;-126,09;-16,77;N.E.
28.09.2024;CEST;11:00;11:15;EUR/MWh;67,02;-6,54;N.E.
28.09.2024;CEST;11:15;11:30;EUR/MWh;-75,76;-16,00;N.E.
28.09.2024;CEST;11:30;11:45;EUR/MWh;-37,50;-13,43;N.E.
28.09.2024;CEST;11:45;12:00;EUR/MWh;30,54;-14,45;N.E.
28.09.2024;CEST;12:00;12:15;EUR/MWh;-98,89;-7,51;N.E.
28.09.2024;CEST;12:15;12:30;EUR/MWh;-129,24;-25,55;N.E.
28.09.2024;CEST;12:30;12:45;EUR/MWh;-88,77;-32,17;N.E.
28.09.2024;CEST;12:45;13:00;EUR/MWh;-124,36;-45,95;N.E.
28.09.2024;CEST;13:00;13:15;EUR/MWh;-140,73;-27,95;N.E.
28.09.2024;CEST;13:15;13:30;EUR/MWh;-237,74;-29,54;N.E.
28.09.2024;CEST;13:30;13:45;EUR/MWh;-180,71;-51,29;N.E.
28.09.2024;CEST;13:45;14:00;EUR/MWh;-166,94;-61,58;N.E.
28.09.2024;CEST;14:00;14:15;EUR/MWh;-147,24;-44,55;N.E.
28.09.2024;CEST;14:15;14:30;EUR/MWh;-105,96;-41,72;N.E.
28.09.2024;CEST;14:30;14:45;EUR/MWh;-53,79;-52,33;N.E.
28.09.2024;CEST;14:45;15:00;EUR/MWh;-143,41;-39,28;N.E.
28.09.2024;CEST;15:00;15:15;EUR/MWh;-112,88;-49,20;N.E.
28.09.2024;CEST;15:15;15:30;EUR/MWh;-126,98;-34,49;N.E.
28.09.2024;CEST;15:30;15:45;EUR/MWh;112,98;-21,24;N.E.
28.09.2024;CEST;15:45;16:00;EUR/MWh;96,59;-19,93;N.E.
28.09.2024;CEST;16:00;16:15;EUR/MWh;53,48;-20,05;N.E.
28.09.2024;CEST;16:15;16:30;EUR/MWh;129,42;-13,65;N.E.
28.09.2024;CEST;16:30;16:45;EUR/MWh;-127,12;-26,95;N.E.
28.09.2024;CEST;16:45;17:00;EUR/MWh;-209,91;-6,08;N.E.
28.09.2024;CEST;17:00;17:15;EUR/MWh;156,02;-40,66;N.E.
28.09.2024;CEST;17:15;17:30;EUR/MWh;290,97;-11,62;N.E.
28.09.2024;CEST;17:30;17:45;EUR/MWh;301,17;13,68;N.E.
28.09.2024;CEST;17:45;18:00;EUR/MWh;268,29;115,25;N.E.
28.09.2024;CEST;18:00;18:15;EUR/MWh;278,13;53,53;N.E.
28.09.2024;CEST;18:15;18:30;EUR/MWh;302,69;108,14;N.E.
28.09.2024;CEST;18:30;18:45;EUR/MWh;136,84;143,70;N.E.
28.09.2024;CEST;18:45;19:00;EUR/MWh;18,00;195,75;N.E.
28.09.2024;CEST;19:00;19:15;EUR/MWh;-118,19;69,58;N.E.
28.09.2024;CEST;19:15;19:30;EUR/MWh;160,51;63,73;N.E.
28.09.2024;CEST;19:30;19:45;EUR/MWh;255,87;37,53;N.E.
28.09.2024;CEST;19:45;20:00;EUR/MWh;50,00;54,89;N.E.
28.09.2024;CEST;20:00;20:15;EUR/MWh;26,41;51,06;N.E.
28.09.2024;CEST;20:15;20:30;EUR/MWh;6,70;28,88;N.E.
28.09.2024;CEST;20:30;20:45;EUR/MWh;-79,78;55,02;N.E.
28.09.2024;CEST;20:45;21:00;EUR/MWh;-78,87;40,35;N.E.
28.09.2024;CEST;21:00;21:15;EUR/MWh;-25,84;74,52;N.E.
