Datum;Zeitzone;von;bis;Einheit;AEP Modul 1;AEP Modul 2;AEP Modul 3
2024-06-25;CEST;13:45;14:00;EUR/MWh;-112,03;N.E.;N.E.
2024-06-25;CEST;14:00;14:15;EUR/MWh;N.E.;-18,13;N.E.
2024-06-25;CEST;14:15;14:30;EUR/MWh;N.E.;-11,23;N.E.
2024-06-25;CEST;14:30;14:45;EUR/MWh;-78,71;N.E.;N.E.
2024-06-25;CEST;14:45;15:00;EUR/MWh;-175,06;N.E.;N.E.
2024-06-25;CEST;15:00;15:15;EUR/MWh;-181,02;N.E.;N.E.
2024-06-25;CEST;15:15;15:30;EUR/MWh;-185,04;N.E.;N.E.
2024-06-25;CEST;15:30;15:45;EUR/MWh;-139,01;N.E.;N.E.
2024-06-25;CEST;15:45;16:00;EUR/MWh;-179,25;N.E.;N.E.
2024-06-25;CEST;16:00;16:15;EUR/MWh;-151,53;N.E.;N.E.
2024-06-25;CEST;16:15;16:30;EUR/MWh;-171,78;N.E.;N.E.
2024-06-25;CEST;16:30;16:45;EUR/MWh;-126,74;N.E.;N.E.
2024-06-25;CEST;16:45;17:00;EUR/MWh;N.E.;24,92;N.E.
2024-06-25;CEST;17:00;17:15;EUR/MWh;N.E.;-35,90;N.E.
2024-06-25;CEST;17:15;17:30;EUR/MWh;-71,57;N.E.;N.E.
2024-06-25;CEST;17:30;17:45;EUR/MWh;-12,83;N.E.;N.E.
2024-06-25;CEST;17:45;18:00;EUR/MWh;127,42;N.E.;N.E.
2024-06-25;CEST;18:00;18:15;EUR/MWh;-11,00;N.E.;N.E.
2024-06-25;CEST;18:15;18:30;EUR/MWh;157,05;N.E.;N.E.
2024-06-25;CEST;18:30;18:45;EUR/MWh;164,37;N.E.;N.E.
2024-06-25;CEST;18:45;19:00;EUR/MWh;164,38;N.E.;N.E.
2024-06-25;CEST;19:00;19:15;EUR/MWh;-55,63;N.E.;N.E.
2024-06-25;CEST;19:15;19:30;EUR/MWh;161,98;N.E.;N.E.
2024-06-25;CEST;19:30;19:45;EUR/MWh;173,61;N.E.;N.E.
2024-06-25;CEST;19:45;20:00;EUR/MWh;N.E.;212,04;N.E.
2024-06-25;CEST;20:00;20:15;EUR/MWh;173,22;N.E.;N.E.
2024-06-25;CEST;20:15;20:30;EUR/MWh;N.E.;234,26;N.E.
2024-06-25;CEST;20:30;20:45;EUR/MWh;N.E.;273,51;N.E.
2024-06-25;CEST;20:45;21:00;EUR/MWh;N.E.;257,94;N.E.
2024-06-25;CEST;21:00;21:15;EUR/MWh;N.E.;175,52;N.E.
2024-06-25;CEST;21:15;21:30;EUR/MWh;40,11;N.E.;N.E.
2024-06-25;CEST;21:30;21:45;EUR/MWh;N.E.;147,29;N.E.
2024-06-25;CEST;21:45;22:00;EUR/MWh;143,33;N.E.;N.E.
2024-06-25;CEST;22:00;22:15;EUR/MWh;N.E.;166,84;N.E.
2024-06-25;CEST;22:15;22:30;EUR/MWh;149,40;N.E.;N.E.
2024-06-25;CEST;22:30;22:45;EUR/MWh;N.E.;165,61;N.E.
2024-06-25;CEST;22:45;23:00;EUR/MWh;36,34;N.E.;N.E.
2024-06-25;CEST;23:00;23:15;EUR/MWh;N.E.;178,20;N.E.
2024-06-25;CEST;23:15;23:30;EUR/MWh;N.E.;157,67;N.E.
2024-06-25;CEST;23:30;23:45;EUR/MWh;38,35;N.E.;N.E.
2024-06-25;CEST;23:45;00:00;EUR/MWh;26,52;N.E.;N.E.
2024-06-26;CEST;00:00;00:15;EUR/MWh;162,71;N.E.;N.E.
2024-06-26;CEST;00:15;00:30;EUR/MWh;152,95;N.E.;N.E.
2024-06-26;CEST;00:30;00:45;EUR/MWh;151,21;N.E.;N.E.
2024-06-26;CEST;00:45;01:00;EUR/MWh;N.E.;105,08;N.E.
2024-06-26;CEST;01:00;01:15;EUR/MWh;151,88;N.E.;N.E.
2024-06-26;CEST;01:15;01:30;EUR/MWh;N.E.;86,85;N.E.
2024-06-26;CEST;01:30;01:45;EUR/MWh;N.E.;92,64;N.E.
2024-06-26;CEST;01:45;02:00;EUR/MWh;N.E.;101,91;N.E.
2024-06-26;CEST;02:00;02:15;EUR/MWh;150,60;N.E.;N.E.
2024-06-26;CEST;02:15;02:30;EUR/MWh;154,97;N.E.;N.E.
2024-06-26;CEST;02:30;02:45;EUR/MWh;163,19;N.E.;N.E.
2024-06-26;CEST;02:45;03:00;EUR/MWh;151,67;N.E.;N.E.
2024-06-26;CEST;03:00;03:15;EUR/MWh;186,35;N.E.;N.E.
2024-06-26;CEST;03:15;03:30;EUR/MWh;173,86;N.E.;N.E.
2024-06-26;CEST;03:30;03:45;EUR/MWh;172,95;N.E.;N.E.
2024-06-26;CEST;03:45;04:00;EUR/MWh;176,10;N.E.;N.E.
2024-06-26;CEST;04:00;04:15;EUR/MWh;114,27;N.E.;N.E.
2024-06-26;CEST;04:15;04:30;EUR/MWh;112,65;N.E.;N.E.
2024-06-26;CEST;04:30;04:45;EUR/MWh;N.E.;118,51;N.E.
2024-06-26;CEST;04:45;05:00;EUR/MWh;N.E.;100,33;N.E.
2024-06-26;CEST;05:00;05:15;EUR/MWh;-49,97;N.E.;N.E.
2024-06-26;CEST;05:15;05:30;EUR/MWh;-110,53;N.E.;N.E.
2024-06-26;CEST;05:30;05:45;EUR/MWh;-31,88;N.E.;N.E.
2024-06-26;CEST;05:45;06:00;EUR/MWh;-31,11;N.E.;N.E.
2024-06-26;CEST;06:00;06:15;EUR/MWh;271,91;N.E.;N.E.
2024-06-26;CEST;06:15;06:30;EUR/MWh;226,35;N.E.;N.E.
2024-06-26;CEST;06:30;06:45;EUR/MWh;227,06;N.E.;N.E.
2024-06-26;CEST;06:45;07:00;EUR/MWh;315,07;N.E.;N.E.
2024-06-26;CEST;07:00;07:15;EUR/MWh;35,35;N.E.;N.E.
2024-06-26;CEST;07:15;07:30;EUR/MWh;211,64;N.E.;N.E.
2024-06-26;CEST;07:30;07:45;EUR/MWh;254,62;N.E.;N.E.
2024-06-26;CEST;07:45;08:00;EUR/MWh;286,24;N.E.;N.E.
2024-06-26;CEST;08:00;08:15;EUR/MWh;157,25;N.E.;N.E.
2024-06-26;CEST;08:15;08:30;EUR/MWh;198,87;N.E.;N.E.
2024-06-26;CEST;08:30;08:45;EUR/MWh;-36,09;N.E.;N.E.
2024-06-26;CEST;08:45;09:00;EUR/MWh;133,61;N.E.;N.E.
2024-06-26;CEST;09:00;09:15;EUR/MWh;129,79;N.E.;N.E.
2024-06-26;CEST;09:15;09:30;EUR/MWh;8,83;N.E.;N.E.
2024-06-26;CEST;09:30;09:45;EUR/MWh;N.E.;73,41;N.E.
2024-06-26;CEST;09:45;10:00;EUR/MWh;-25,55;N.E.;N.E.
2024-06-26;CEST;10:00;10:15;EUR/MWh;115,27;N.E.;N.E.
2024-06-26;CEST;10:15;10:30;EUR/MWh;98,51;N.E.;N.E.
2024-06-26;CEST;10:30;10:45;EUR/MWh;106,56;N.E.;N.E.
2024-06-26;CEST;10:45;11:00;EUR/MWh;92,28;N.E.;N.E.
2024-06-26;CEST;11:00;11:15;EUR/MWh;-90,59;N.E.;N.E.
2024-06-26;CEST;11:15;11:30;EUR/MWh;-92,81;N.E.;N.E.
2024-06-26;CEST;11:30;11:45;EUR/MWh;70,00;N.E.;N.E.
2024-06-26;CEST;11:45;12:00;EUR/MWh;14,80;N.E.;N.E.
2024-06-26;CEST;12:00;12:15;EUR/MWh;-120,16;N.E.;N.E.
2024-06-26;CEST;12:15;12:30;EUR/MWh;-127,14;N.E.;N.E.
2024-06-26;CEST;12:30;12:45;EUR/MWh;-7,55;N.E.;N.E.
2024-06-26;CEST;12:45;13:00;EUR/MWh;98,78;N.E.;N.E.
2024-06-26;CEST;13:00;13:15;EUR/MWh;-34,88;N.E.;N.E.
2024-06-26;CEST;13:15;13:30;EUR/MWh;-35,89;N.E.;N.E.
2024-06-26;CEST;13:30;13:45;EUR/MWh;-121,32;N.E.;N.E.
2024-06-26;CEST;13:45;14:00;EUR/MWh;-124,35;N.E.;N.E.
2024-06-26;CEST;14:00;14:15;EUR/MWh;128,38;N.E.;N.E.
2024-06-26;CEST;14:15;14:30;EUR/MWh;106,03;N.E.;N.E.
2024-06-26;CEST;14:30;14:45;EUR/MWh;100,76;N.E.;N.E.
2024-06-26;CEST;14:45;15:00;EUR/MWh;-55,17;N.E.;N.E.
2024-06-26;CEST;15:00;15:15;EUR/MWh;-16,34;N.E.;N.E.
2024-06-26;CEST;15:15;15:30;EUR/MWh;-108,06;N.E.;N.E.
2024-06-26;CEST;15:30;15:45;EUR/MWh;N.E.;31,91;N.E.
2024-06-26;CEST;15:45;16:00;EUR/MWh;115,27;N.E.;N.E.
2024-06-26;CEST;16:00;16:15;EUR/MWh;N.E.;-27,32;N.E.
2024-06-26;CEST;16:15;16:30;EUR/MWh;138,43;N.E.;N.E.
2024-06-26;CEST;16:30;16:45;EUR/MWh;149,90;N.E.;N.E.
2024-06-26;CEST;16:45;17:00;EUR/MWh;150,50;N.E.;N.E.
2024-06-26;CEST;17:00;17:15;EUR/MWh;-64,13;N.E.;N.E.
2024-06-26;CEST;17:15;17:30;EUR/MWh;143,38;N.E.;N.E.
2024-06-26;CEST;17:30;17:45;EUR/MWh;-69,84;N.E.;N.E.
2024-06-26;CEST;17:45;18:00;EUR/MWh;147,73;N.E.;N.E.
2024-06-26;CEST;18:00;18:15;EUR/MWh;-90,32;N.E.;N.E.
2024-06-26;CEST;18:15;18:30;EUR/MWh;179,21;N.E.;N.E.
2024-06-26;CEST;18:30;18:45;EUR/MWh;164,78;N.E.;N.E.
2024-06-26;CEST;18:45;19:00;EUR/MWh;2613,12;N.E.;N.E.
2024-06-26;CEST;19:00;19:15;EUR/MWh;N.E.;259,73;N.E.
2024-06-26;CEST;19:15;19:30;EUR/MWh;N.E.;336,31;N.E.
2024-06-26;CEST;19:30;19:45;EUR/MWh;N.E.;248,01;N.E.
2024-06-26;CEST;19:45;20:00;EUR/MWh;N.E.;272,08;N.E.
2024-06-26;CEST;20:00;20:15;EUR/MWh;N.E.;429,24;N.E.
2024-06-26;CEST;20:15;20:30;EUR/MWh;N.E.;404,91;N.E.
2024-06-26;CEST;20:30;20:45;EUR/MWh;N.E.;669,80;N.E.
2024-06-26;CEST;20:45;21:00;EUR/MWh;N.E.;718,74;N.E.
2024-06-26;CEST;21:00;21:15;EUR/MWh;N.E.;324,37;N.E.
2024-06-26;CEST;21:15;21:30;EUR/MWh;49,65;N.E.;N.E.
2024-06-26;CEST;21:30;21:45;EUR/MWh;37,35;N.E.;N.E.
2024-06-26;CEST;21:45;22:00;EUR/MWh;31,49;N.E.;N.E.
2024-06-26;CEST;22:00;22:15;EUR/MWh;158,79;N.E.;N.E.
2024-06-26;CEST;22:15;22:30;EUR/MWh;157,00;N.E.;N.E.
2024-06-26;CEST;22:30;22:45;EUR/MWh;154,44;N.E.;N.E.
2024-06-26;CEST;22:45;23:00;EUR/MWh;131,89;N.E.;N.E.
2024-06-26;CEST;23:00;23:15;EUR/MWh;163,29;N.E.;N.E.
2024-06-26;CEST;23:15;23:30;EUR/MWh;154,08;N.E.;N.E.
2024-06-26;CEST;23:30;23:45;EUR/MWh;142,28;N.E.;N.E.
2024-06-26;CEST;23:45;00:00;EUR/MWh;N.E.;122,84;N.E.
2024-06-27;CEST;00:00;00:15;EUR/MWh;61,01;N.E.;N.E.
2024-06-27;CEST;00:15;00:30;EUR/MWh;104,69;N.E.;N.E.
2024-06-27;CEST;00:30;00:45;EUR/MWh;144,68;N.E.;N.E.
2024-06-27;CEST;00:45;01:00;EUR/MWh;121,07;N.E.;N.E.
2024-06-27;CEST;01:00;01:15;EUR/MWh;51,90;N.E.;N.E.
2024-06-27;CEST;01:15;01:30;EUR/MWh;56,04;N.E.;N.E.
2024-06-27;CEST;01:30;01:45;EUR/MWh;53,57;N.E.;N.E.
2024-06-27;CEST;01:45;02:00;EUR/MWh;136,12;N.E.;N.E.
2024-06-27;CEST;02:00;02:15;EUR/MWh;117,72;N.E.;N.E.
2024-06-27;CEST;02:15;02:30;EUR/MWh;149,25;N.E.;N.E.
2024-06-27;CEST;02:30;02:45;EUR/MWh;153,38;N.E.;N.E.
2024-06-27;CEST;02:45;03:00;EUR/MWh;156,57;N.E.;N.E.
2024-06-27;CEST;03:00;03:15;EUR/MWh;155,07;N.E.;N.E.
2024-06-27;CEST;03:15;03:30;EUR/MWh;153,52;N.E.;N.E.
2024-06-27;CEST;03:30;03:45;EUR/MWh;156,99;N.E.;N.E.
2024-06-27;CEST;03:45;04:00;EUR/MWh;150,26;N.E.;N.E.
2024-06-27;CEST;04:00;04:15;EUR/MWh;49,87;N.E.;N.E.
2024-06-27;CEST;04:15;04:30;EUR/MWh;51,24;N.E.;N.E.
2024-06-27;CEST;04:30;04:45;EUR/MWh;157,05;N.E.;N.E.
2024-06-27;CEST;04:45;05:00;EUR/MWh;184,32;N.E.;N.E.
2024-06-27;CEST;05:00;05:15;EUR/MWh;188,38;N.E.;N.E.
2024-06-27;CEST;05:15;05:30;EUR/MWh;138,65;N.E.;N.E.
2024-06-27;CEST;05:30;05:45;EUR/MWh;135,17;N.E.;N.E.
2024-06-27;CEST;05:45;06:00;EUR/MWh;41,38;N.E.;N.E.
2024-06-27;CEST;06:00;06:15;EUR/MWh;218,95;N.E.;N.E.
2024-06-27;CEST;06:15;06:30;EUR/MWh;200,04;N.E.;N.E.
2024-06-27;CEST;06:30;06:45;EUR/MWh;241,80;N.E.;N.E.
2024-06-27;CEST;06:45;07:00;EUR/MWh;49,41;N.E.;N.E.
2024-06-27;CEST;07:00;07:15;EUR/MWh;55,11;N.E.;N.E.
2024-06-27;CEST;07:15;07:30;EUR/MWh;165,33;N.E.;N.E.
2024-06-27;CEST;07:30;07:45;EUR/MWh;207,81;N.E.;N.E.
2024-06-27;CEST;07:45;08:00;EUR/MWh;105,00;N.E.;N.E.
2024-06-27;CEST;08:00;08:15;EUR/MWh;51,36;N.E.;N.E.
2024-06-27;CEST;08:15;08:30;EUR/MWh;42,94;N.E.;N.E.
2024-06-27;CEST;08:30;08:45;EUR/MWh;37,26;N.E.;N.E.
2024-06-27;CEST;08:45;09:00;EUR/MWh;N.E.;40,73;N.E.
2024-06-27;CEST;09:00;09:15;EUR/MWh;214,88;N.E.;N.E.
2024-06-27;CEST;09:15;09:30;EUR/MWh;190,99;N.E.;N.E.
2024-06-27;CEST;09:30;09:45;EUR/MWh;216,50;N.E.;N.E.
2024-06-27;CEST;09:45;10:00;EUR/MWh;48,75;N.E.;N.E.
2024-06-27;CEST;10:00;10:15;EUR/MWh;43,45;N.E.;N.E.
2024-06-27;CEST;10:15;10:30;EUR/MWh;34,87;N.E.;N.E.
2024-06-27;CEST;10:30;10:45;EUR/MWh;-8,06;N.E.;N.E.
2024-06-27;CEST;10:45;11:00;EUR/MWh;-23,73;N.E.;N.E.
2024-06-27;CEST;11:00;11:15;EUR/MWh;156,07;N.E.;N.E.
2024-06-27;CEST;11:15;11:30;EUR/MWh;28,49;N.E.;N.E.
2024-06-27;CEST;11:30;11:45;EUR/MWh;N.E.;22,01;N.E.
2024-06-27;CEST;11:45;12:00;EUR/MWh;N.E.;0,93;N.E.
2024-06-27;CEST;12:00;12:15;EUR/MWh;27,43;N.E.;N.E.
2024-06-27;CEST;12:15;12:30;EUR/MWh;22,24;N.E.;N.E.
2024-06-27;CEST;12:30;12:45;EUR/MWh;112,30;N.E.;N.E.
2024-06-27;CEST;12:45;13:00;EUR/MWh;144,76;N.E.;N.E.
2024-06-27;CEST;13:00;13:15;EUR/MWh;N.E.;7,30;N.E.
2024-06-27;CEST;13:15;13:30;EUR/MWh;149,23;N.E.;N.E.
2024-06-27;CEST;13:30;13:45;EUR/MWh;5,08;N.E.;N.E.
2024-06-27;CEST;13:45;14:00;EUR/MWh;-0,28;N.E.;N.E.
2024-06-27;CEST;14:00;14:15;EUR/MWh;N.E.;-17,34;N.E.
2024-06-27;CEST;14:15;14:30;EUR/MWh;N.E.;-16,53;N.E.
2024-06-27;CEST;14:30;14:45;EUR/MWh;N.E.;-8,44;N.E.
2024-06-27;CEST;14:45;15:00;EUR/MWh;-26,90;N.E.;N.E.
2024-06-27;CEST;15:00;15:15;EUR/MWh;-50,38;N.E.;N.E.
2024-06-27;CEST;15:15;15:30;EUR/MWh;N.E.;-6,83;N.E.
2024-06-27;CEST;15:30;15:45;EUR/MWh;N.E.;-10,73;N.E.
2024-06-27;CEST;15:45;16:00;EUR/MWh;-27,31;N.E.;N.E.
2024-06-27;CEST;16:00;16:15;EUR/MWh;N.E.;-76,48;N.E.
2024-06-27;CEST;16:15;16:30;EUR/MWh;N.E.;-14,08;N.E.
2024-06-27;CEST;16:30;16:45;EUR/MWh;N.E.;-20,91;N.E.
2024-06-27;CEST;16:45;17:00;EUR/MWh;N.E.;-46,96;N.E.
2024-06-27;CEST;17:00;17:15;EUR/MWh;136,88;N.E.;N.E.
2024-06-27;CEST;17:15;17:30;EUR/MWh;139,05;N.E.;N.E.
2024-06-27;CEST;17:30;17:45;EUR/MWh;139,39;N.E.;N.E.
2024-06-27;CEST;17:45;18:00;EUR/MWh;15,81;N.E.;N.E.
2024-06-27;CEST;18:00;18:15;EUR/MWh;137,32;N.E.;N.E.
2024-06-27;CEST;18:15;18:30;EUR/MWh;137,13;N.E.;N.E.
2024-06-27;CEST;18:30;18:45;EUR/MWh;N.E.;150,07;N.E.
2024-06-27;CEST;18:45;19:00;EUR/MWh;N.E.;197,34;N.E.
2024-06-27;CEST;19:00;19:15;EUR/MWh;137,49;N.E.;N.E.
2024-06-27;CEST;19:15;19:30;EUR/MWh;N.E.;144,93;N.E.
2024-06-27;CEST;19:30;19:45;EUR/MWh;44,15;N.E.;N.E.
2024-06-27;CEST;19:45;20:00;EUR/MWh;38,26;N.E.;N.E.
2024-06-27;CEST;20:00;20:15;EUR/MWh;46,37;N.E.;N.E.
2024-06-27;CEST;20:15;20:30;EUR/MWh;57,18;N.E.;N.E.
2024-06-27;CEST;20:30;20:45;EUR/MWh;128,65;N.E.;N.E.
2024-06-27;CEST;20:45;21:00;EUR/MWh;133,38;N.E.;N.E.
2024-06-27;CEST;21:00;21:15;EUR/MWh;N.E.;164,88;N.E.
2024-06-27;CEST;21:15;21:30;EUR/MWh;153,99;N.E.;N.E.
2024-06-27;CEST;21:30;21:45;EUR/MWh;N.E.;148,53;N.E.
2024-06-27;CEST;21:45;22:00;EUR/MWh;N.E.;189,87;N.E.
2024-06-27;CEST;22:00;22:15;EUR/MWh;216,29;N.E.;N.E.
2024-06-27;CEST;22:15;22:30;EUR/MWh;215,58;N.E.;N.E.
2024-06-27;CEST;22:30;22:45;EUR/MWh;210,96;N.E.;N.E.
2024-06-27;CEST;22:45;23:00;EUR/MWh;189,34;N.E.;N.E.
2024-06-27;CEST;23:00;23:15;EUR/MWh;49,61;N.E.;N.E.
2024-06-27;CEST;23:15;23:30;EUR/MWh;48,71;N.E.;N.E.
2024-06-27;CEST;23:30;23:45;EUR/MWh;47,92;N.E.;N.E.
2024-06-27;CEST;23:45;00:00;EUR/MWh;45,33;N.E.;N.E.
2024-06-28;CEST;00:00;00:15;EUR/MWh;181,54;N.E.;N.E.
2024-06-28;CEST;00:15;00:30;EUR/MWh;158,37;N.E.;N.E.
2024-06-28;CEST;00:30;00:45;EUR/MWh;153,49;N.E.;N.E.
2024-06-28;CEST;00:45;01:00;EUR/MWh;150,52;N.E.;N.E.
2024-06-28;CEST;01:00;01:15;EUR/MWh;67,11;N.E.;N.E.
2024-06-28;CEST;01:15;01:30;EUR/MWh;38,00;N.E.;N.E.
2024-06-28;CEST;01:30;01:45;EUR/MWh;152,48;N.E.;N.E.
2024-06-28;CEST;01:45;02:00;EUR/MWh;32,55;N.E.;N.E.
2024-06-28;CEST;02:00;02:15;EUR/MWh;153,64;N.E.;N.E.
2024-06-28;CEST;02:15;02:30;EUR/MWh;144,54;N.E.;N.E.
2024-06-28;CEST;02:30;02:45;EUR/MWh;120,68;N.E.;N.E.
2024-06-28;CEST;02:45;03:00;EUR/MWh;128,55;N.E.;N.E.
2024-06-28;CEST;03:00;03:15;EUR/MWh;141,48;N.E.;N.E.
2024-06-28;CEST;03:15;03:30;EUR/MWh;137,79;N.E.;N.E.
2024-06-28;CEST;03:30;03:45;EUR/MWh;127,08;N.E.;N.E.
2024-06-28;CEST;03:45;04:00;EUR/MWh;138,93;N.E.;N.E.
2024-06-28;CEST;04:00;04:15;EUR/MWh;43,24;N.E.;N.E.
2024-06-28;CEST;04:15;04:30;EUR/MWh;51,26;N.E.;N.E.
2024-06-28;CEST;04:30;04:45;EUR/MWh;25,82;N.E.;N.E.
2024-06-28;CEST;04:45;05:00;EUR/MWh;28,61;N.E.;N.E.
2024-06-28;CEST;05:00;05:15;EUR/MWh;29,25;N.E.;N.E.
2024-06-28;CEST;05:15;05:30;EUR/MWh;21,21;N.E.;N.E.
2024-06-28;CEST;05:30;05:45;EUR/MWh;2,30;N.E.;N.E.
2024-06-28;CEST;05:45;06:00;EUR/MWh;47,44;N.E.;N.E.
2024-06-28;CEST;06:00;06:15;EUR/MWh;151,27;N.E.;N.E.
2024-06-28;CEST;06:15;06:30;EUR/MWh;-46,82;N.E.;N.E.
2024-06-28;CEST;06:30;06:45;EUR/MWh;148,08;N.E.;N.E.
2024-06-28;CEST;06:45;07:00;EUR/MWh;152,99;N.E.;N.E.
2024-06-28;CEST;07:00;07:15;EUR/MWh;153,23;N.E.;N.E.
2024-06-28;CEST;07:15;07:30;EUR/MWh;149,08;N.E.;N.E.
2024-06-28;CEST;07:30;07:45;EUR/MWh;150,92;N.E.;N.E.
2024-06-28;CEST;07:45;08:00;EUR/MWh;-13,11;N.E.;N.E.
2024-06-28;CEST;08:00;08:15;EUR/MWh;-16,63;N.E.;N.E.
2024-06-28;CEST;08:15;08:30;EUR/MWh;-19,57;N.E.;N.E.
2024-06-28;CEST;08:30;08:45;EUR/MWh;132,18;N.E.;N.E.
2024-06-28;CEST;08:45;09:00;EUR/MWh;148,27;N.E.;N.E.
2024-06-28;CEST;09:00;09:15;EUR/MWh;152,46;N.E.;N.E.
2024-06-28;CEST;09:15;09:30;EUR/MWh;144,47;N.E.;N.E.
2024-06-28;CEST;09:30;09:45;EUR/MWh;-82,56;N.E.;N.E.
2024-06-28;CEST;09:45;10:00;EUR/MWh;-108,76;N.E.;N.E.
2024-06-28;CEST;10:00;10:15;EUR/MWh;-619,26;N.E.;N.E.
2024-06-28;CEST;10:15;10:30;EUR/MWh;-412,72;N.E.;N.E.
2024-06-28;CEST;10:30;10:45;EUR/MWh;-238,01;N.E.;N.E.
2024-06-28;CEST;10:45;11:00;EUR/MWh;-245,20;N.E.;N.E.
2024-06-28;CEST;11:00;11:15;EUR/MWh;-207,69;N.E.;N.E.
2024-06-28;CEST;11:15;11:30;EUR/MWh;120,89;N.E.;N.E.
2024-06-28;CEST;11:30;11:45;EUR/MWh;21,30;N.E.;N.E.
2024-06-28;CEST;11:45;12:00;EUR/MWh;-185,14;N.E.;N.E.
2024-06-28;CEST;12:00;12:15;EUR/MWh;-208,63;N.E.;N.E.
2024-06-28;CEST;12:15;12:30;EUR/MWh;-188,24;N.E.;N.E.
2024-06-28;CEST;12:30;12:45;EUR/MWh;-188,50;N.E.;N.E.
2024-06-28;CEST;12:45;13:00;EUR/MWh;-191,12;N.E.;N.E.
2024-06-28;CEST;13:00;13:15;EUR/MWh;101,23;N.E.;N.E.
2024-06-28;CEST;13:15;13:30;EUR/MWh;-165,77;N.E.;N.E.
2024-06-28;CEST;13:30;13:45;EUR/MWh;-232,49;N.E.;N.E.
2024-06-28;CEST;13:45;14:00;EUR/MWh;-205,36;N.E.;N.E.
2024-06-28;CEST;14:00;14:15;EUR/MWh;-3518,42;N.E.;N.E.
2024-06-28;CEST;14:15;14:30;EUR/MWh;-156,45;N.E.;N.E.
2024-06-28;CEST;14:30;14:45;EUR/MWh;116,17;N.E.;N.E.
2024-06-28;CEST;14:45;15:00;EUR/MWh;87,14;N.E.;N.E.
2024-06-28;CEST;15:00;15:15;EUR/MWh;-153,75;N.E.;N.E.
2024-06-28;CEST;15:15;15:30;EUR/MWh;-132,31;N.E.;N.E.
2024-06-28;CEST;15:30;15:45;EUR/MWh;-189,21;N.E.;N.E.
2024-06-28;CEST;15:45;16:00;EUR/MWh;-185,26;N.E.;N.E.
2024-06-28;CEST;16:00;16:15;EUR/MWh;112,46;N.E.;N.E.
2024-06-28;CEST;16:15;16:30;EUR/MWh;80,00;N.E.;N.E.
2024-06-28;CEST;16:30;16:45;EUR/MWh;-176,07;N.E.;N.E.
2024-06-28;CEST;16:45;17:00;EUR/MWh;-187,99;N.E.;N.E.
2024-06-28;CEST;17:00;17:15;EUR/MWh;120,51;N.E.;N.E.
2024-06-28;CEST;17:15;17:30;EUR/MWh;128,39;N.E.;N.E.
2024-06-28;CEST;17:30;17:45;EUR/MWh;-165,37;N.E.;N.E.
2024-06-28;CEST;17:45;18:00;EUR/MWh;-171,24;N.E.;N.E.
2024-06-28;CEST;18:00;18:15;EUR/MWh;124,48;N.E.;N.E.
2024-06-28;CEST;18:15;18:30;EUR/MWh;126,08;N.E.;N.E.
2024-06-28;CEST;18:30;18:45;EUR/MWh;139,71;N.E.;N.E.
2024-06-28;CEST;18:45;19:00;EUR/MWh;N.E.;145,59;N.E.
2024-06-28;CEST;19:00;19:15;EUR/MWh;-160,31;N.E.;N.E.
2024-06-28;CEST;19:15;19:30;EUR/MWh;-164,03;N.E.;N.E.
2024-06-28;CEST;19:30;19:45;EUR/MWh;35,53;N.E.;N.E.
2024-06-28;CEST;19:45;20:00;EUR/MWh;N.E.;93,62;N.E.
2024-06-28;CEST;20:00;20:15;EUR/MWh;167,30;N.E.;N.E.
2024-06-28;CEST;20:15;20:30;EUR/MWh;170,82;N.E.;N.E.
2024-06-28;CEST;20:30;20:45;EUR/MWh;163,62;N.E.;N.E.
2024-06-28;CEST;20:45;21:00;EUR/MWh;163,24;N.E.;N.E.
2024-06-28;CEST;21:00;21:15;EUR/MWh;164,98;N.E.;N.E.
2024-06-28;CEST;21:15;21:30;EUR/MWh;160,00;N.E.;N.E.
2024-06-28;CEST;21:30;21:45;EUR/MWh;150,42;N.E.;N.E.
2024-06-28;CEST;21:45;22:00;EUR/MWh;165,12;N.E.;N.E.
2024-06-28;CEST;22:00;22:15;EUR/MWh;N.E.;374,92;N.E.
2024-06-28;CEST;22:15;22:30;EUR/MWh;52,54;N.E.;N.E.
2024-06-28;CEST;22:30;22:45;EUR/MWh;N.E.;207,74;N.E.
2024-06-28;CEST;22:45;23:00;EUR/MWh;33,69;N.E.;N.E.
2024-06-28;CEST;23:00;23:15;EUR/MWh;49,67;N.E.;N.E.
2024-06-28;CEST;23:15;23:30;EUR/MWh;41,22;N.E.;N.E.
2024-06-28;CEST;23:30;23:45;EUR/MWh;31,76;N.E.;N.E.
2024-06-28;CEST;23:45;00:00;EUR/MWh;30,51;N.E.;N.E.
2024-06-29;CEST;00:00;00:15;EUR/MWh;98,54;N.E.;N.E.
2024-06-29;CEST;00:15;00:30;EUR/MWh;146,86;N.E.;N.E.
2024-06-29;CEST;00:30;00:45;EUR/MWh;150,73;N.E.;N.E.
2024-06-29;CEST;00:45;01:00;EUR/MWh;147,01;N.E.;N.E.
2024-06-29;CEST;01:00;01:15;EUR/MWh;137,32;N.E.;N.E.
2024-06-29;CEST;01:15;01:30;EUR/MWh;36,73;N.E.;N.E.
2024-06-29;CEST;01:30;01:45;EUR/MWh;35,55;N.E.;N.E.
2024-06-29;CEST;01:45;02:00;EUR/MWh;41,13;N.E.;N.E.
2024-06-29;CEST;02:00;02:15;EUR/MWh;51,14;N.E.;N.E.
