Datum;Zeitzone;von;bis;Einheit;50Hertz (Positiv);Amprion (Positiv);TenneT TSO (Positiv);TransnetBW (Positiv);Deutschland (Positiv);50Hertz (Negativ);Amprion (Negativ);TenneT TSO (Negativ);TransnetBW (Negativ);Deutschland (Negativ)
30.11.2024;CET;19:45;20:00;MW;0,000;0,000;0,000;0,000;0,000;8,244;10,396;8,308;2,028;28,976
30.11.2024;CET;20:00;20:15;MW;27,936;33,492;30,064;6,340;97,832;0,000;0,000;0,000;0,000;0,000
30.11.2024;CET;20:15;20:30;MW;0,000;0,000;0,000;0,000;0,000;31,932;38,284;34,368;7,248;111,832
30.11.2024;CET;20:30;20:45;MW;8,640;10,356;9,296;1,960;30,252;0,000;0,000;0,000;0,000;0,000
30.11.2024;CET;20:45;21:00;MW;0,000;0,000;0,000;0,000;0,000;14,700;17,624;15,820;3,336;51,480
30.11.2024;CET;21:00;21:15;MW;16,908;20,268;18,196;3,836;59,208;0,000;0,000;0,000;0,000;0,000
30.11.2024;CET;21:15;21:30;MW;0,000;0,000;0,000;0,000;0,000;5,116;6,132;5,504;1,160;17,912
30.11.2024;CET;21:30;21:45;MW;0,000;0,000;0,000;0,000;0,000;12,568;15,064;13,524;2,852;44,008
30.11.2024;CET;21:45;22:00;MW;0,000;0,000;0,000;0,000;0,000;12,916;15,484;13,900;2,932;45,232
30.11.2024;CET;22:00;22:15;MW;30,668;36,764;33,004;6,960;107,396;0,000;0,000;0,000;0,000;0,000
30.11.2024;CET;22:15;22:30;MW;0,000;0,000;0,000;0,000;0,000;9,188;11,016;9,888;2,084;32,176
30.11.2024;CET;22:30;22:45;MW;24,256;29,080;26,104;5,504;84,944;0,000;0,000;0,000;0,000;0,000
30.11.2024;CET;22:45;23:00;MW;0,000;0,000;0,000;0,000;0,000;13,128;15,740;14,128;2,980;45,976
30.11.2024;CET;23:00;23:15;MW;20,780;24,916;22,364;4,716;72,776;0,000;0,000;0,000;0,000;0,000
30.11.2024;CET;23:15;23:30;MW;0,000;0,000;0,000;0,000;0,000;29,316;35,148;31,552;6,656;102,672
30.11.2024;CET;23:30;23:45;MW;0,796;0,952;0,856;0,180;2,784;0,000;0,000;0,000;0,000;0,000
30.11.2024;CET;23:45;00:00;MW;0,000;0,000;0,000;0,000;0,000;35,724;42,828;38,448;8,108;125,108
01.12.2024;CET;00:00;00:15;MW;34,512;34,292;30,628;6,460;105,892;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;00:15;00:30;MW;0,000;0,000;0,000;0,000;0,000;14,728;14,632;13,068;2,756;45,184
01.12.2024;CET;00:30;00:45;MW;8,696;8,640;7,716;1,628;26,680;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;00:45;01:00;MW;0,000;0,000;0,000;0,000;0,000;9,608;9,548;8,528;1,800;29,484
01.12.2024;CET;01:00;01:15;MW;51,300;50,972;45,528;9,604;157,404;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;01:15;01:30;MW;0,000;0,000;0,000;0,000;0,000;2,976;2,956;2,640;0,556;9,128
01.12.2024;CET;01:30;01:45;MW;0,248;0,244;0,220;0,048;0,760;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;01:45;02:00;MW;0,000;0,000;0,000;0,000;0,000;8,348;8,292;7,408;1,564;25,612
01.12.2024;CET;02:00;02:15;MW;50,296;49,976;44,636;9,416;154,324;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;02:15;02:30;MW;0,000;0,000;0,000;0,000;0,000;18,356;18,236;16,288;3,436;56,316
01.12.2024;CET;02:30;02:45;MW;0,000;0,000;0,000;0,000;0,000;1,724;1,712;1,532;0,324;5,292
01.12.2024;CET;02:45;03:00;MW;0,000;0,000;0,000;0,000;0,000;15,224;15,128;13,512;2,848;46,712
01.12.2024;CET;03:00;03:15;MW;18,392;18,276;16,324;3,444;56,436;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;03:15;03:30;MW;0,000;0,000;0,000;0,000;0,000;15,376;15,276;13,648;2,880;47,180
01.12.2024;CET;03:30;03:45;MW;4,220;4,192;3,744;0,788;12,944;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;03:45;04:00;MW;0,000;0,000;0,000;0,000;0,000;12,428;12,348;11,028;2,328;38,132
01.12.2024;CET;04:00;04:15;MW;18,060;18,976;16,948;3,576;57,560;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;04:15;04:30;MW;0,000;0,000;0,000;0,000;0,000;5,100;5,360;4,784;1,008;16,252
01.12.2024;CET;04:30;04:45;MW;8,212;8,628;7,704;1,624;26,168;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;04:45;05:00;MW;0,000;0,000;0,000;0,000;0,000;5,500;5,780;5,164;1,088;17,532
01.12.2024;CET;05:00;05:15;MW;17,064;17,928;16,016;3,376;54,384;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;05:15;05:30;MW;1,384;1,456;1,300;0,272;4,412;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;05:30;05:45;MW;12,696;13,340;11,916;2,512;40,464;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;05:45;06:00;MW;0,660;0,692;0,620;0,132;2,104;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;06:00;06:15;MW;12,672;13,316;11,892;2,508;40,388;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;06:15;06:30;MW;14,624;15,368;13,724;2,896;46,612;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;06:30;06:45;MW;0,000;0,000;0,000;0,000;0,000;0,284;0,296;0,264;0,056;0,900
01.12.2024;CET;06:45;07:00;MW;15,668;16,460;14,704;3,100;49,932;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;07:00;07:15;MW;0,000;0,000;0,000;0,000;0,000;20,672;21,720;19,400;4,092;65,884
01.12.2024;CET;07:15;07:30;MW;30,728;32,284;28,836;6,084;97,932;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;07:30;07:45;MW;14,008;14,716;13,144;2,772;44,640;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;07:45;08:00;MW;0,000;0,000;0,000;0,000;0,000;2,392;2,512;2,244;0,472;7,620
01.12.2024;CET;08:00;08:15;MW;4,820;4,876;4,224;0,928;14,848;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;08:15;08:30;MW;9,008;9,108;7,896;1,736;27,748;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;08:30;08:45;MW;0,000;0,000;0,000;0,000;0,000;0,192;0,192;0,168;0,036;0,588
01.12.2024;CET;08:45;09:00;MW;32,856;33,224;28,796;6,336;101,212;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;09:00;09:15;MW;30,716;31,060;26,920;5,924;94,620;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;09:15;09:30;MW;0,000;0,000;0,000;0,000;0,000;1,416;1,432;1,240;0,272;4,360
01.12.2024;CET;09:30;09:45;MW;0,000;0,000;0,000;0,000;0,000;5,168;5,224;4,528;0,996;15,916
01.12.2024;CET;09:45;10:00;MW;13,020;13,164;11,412;2,512;40,108;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;10:00;10:15;MW;30,628;30,972;26,840;5,908;94,348;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;10:15;10:30;MW;13,288;13,436;11,644;2,564;40,932;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;10:30;10:45;MW;18,600;18,808;16,300;3,588;57,296;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;10:45;11:00;MW;0,000;0,000;0,000;0,000;0,000;3,680;3,720;3,224;0,708;11,332
01.12.2024;CET;11:00;11:15;MW;65,284;66,016;57,216;12,592;201,108;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;11:15;11:30;MW;0,000;0,000;0,000;0,000;0,000;7,040;7,120;6,168;1,356;21,684
01.12.2024;CET;11:30;11:45;MW;10,124;10,236;8,872;1,952;31,184;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;11:45;12:00;MW;0,000;0,000;0,000;0,000;0,000;3,860;3,904;3,384;0,744;11,892
01.12.2024;CET;12:00;12:15;MW;0,000;0,000;0,000;0,000;0,000;15,028;15,080;13,072;2,876;46,056
01.12.2024;CET;12:15;12:30;MW;0,000;0,000;0,000;0,000;0,000;7,328;7,352;6,372;1,404;22,456
01.12.2024;CET;12:30;12:45;MW;12,052;12,096;10,484;2,308;36,940;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;12:45;13:00;MW;0,000;0,000;0,000;0,000;0,000;7,148;7,176;6,220;1,368;21,912
01.12.2024;CET;13:00;13:15;MW;33,684;33,804;29,300;6,448;103,236;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;13:15;13:30;MW;0,000;0,000;0,000;0,000;0,000;1,328;1,332;1,152;0,252;4,064
01.12.2024;CET;13:30;13:45;MW;2,200;2,208;1,912;0,420;6,740;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;13:45;14:00;MW;0,000;0,000;0,000;0,000;0,000;5,808;5,828;5,052;1,112;17,800
01.12.2024;CET;14:00;14:15;MW;9,868;9,904;8,584;1,888;30,244;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;14:15;14:30;MW;32,416;32,532;28,196;6,204;99,348;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;14:30;14:45;MW;27,940;28,040;24,300;5,348;85,628;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;14:45;15:00;MW;1,088;1,092;0,944;0,208;3,332;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;15:00;15:15;MW;16,768;16,828;14,584;3,212;51,392;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;15:15;15:30;MW;83,904;84,200;72,976;16,060;257,140;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;15:30;15:45;MW;38,560;38,696;33,536;7,380;118,172;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;15:45;16:00;MW;0,000;0,000;0,000;0,000;0,000;19,280;19,348;16,768;3,692;59,088
01.12.2024;CET;16:00;16:15;MW;0,000;0,000;0,000;0,000;0,000;12,944;15,880;12,272;3,076;44,172
01.12.2024;CET;16:15;16:30;MW;0,356;0,440;0,340;0,084;1,220;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;16:30;16:45;MW;4,228;5,188;4,008;1,004;14,428;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;16:45;17:00;MW;22,172;27,208;21,020;5,268;75,668;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;17:00;17:15;MW;2,688;3,296;2,548;0,640;9,172;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;17:15;17:30;MW;5,344;6,560;5,068;1,272;18,244;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;17:30;17:45;MW;0,000;0,000;0,000;0,000;0,000;13,232;16,236;12,544;3,144;45,156
01.12.2024;CET;17:45;18:00;MW;0,000;0,000;0,000;0,000;0,000;8,584;10,532;8,136;2,040;29,292
01.12.2024;CET;18:00;18:15;MW;11,784;14,460;11,172;2,800;40,216;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;18:15;18:30;MW;8,928;10,952;8,464;2,120;30,464;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;18:30;18:45;MW;0,000;0,000;0,000;0,000;0,000;4,756;5,836;4,508;1,132;16,232
01.12.2024;CET;18:45;19:00;MW;9,896;12,144;9,384;2,352;33,776;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;19:00;19:15;MW;0,000;0,000;0,000;0,000;0,000;1,552;1,904;1,472;0,368;5,296
01.12.2024;CET;19:15;19:30;MW;2,704;3,316;2,560;0,644;9,224;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;19:30;19:45;MW;3,284;4,032;3,116;0,780;11,212;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;19:45;20:00;MW;0,000;0,000;0,000;0,000;0,000;4,240;5,204;4,020;1,008;14,472
01.12.2024;CET;20:00;20:15;MW;32,220;29,668;25,320;5,588;92,796;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;20:15;20:30;MW;0,000;0,000;0,000;0,000;0,000;3,424;3,152;2,692;0,596;9,864
01.12.2024;CET;20:30;20:45;MW;0,000;0,000;0,000;0,000;0,000;10,948;10,080;8,604;1,900;31,532
01.12.2024;CET;20:45;21:00;MW;0,000;0,000;0,000;0,000;0,000;3,724;3,428;2,928;0,648;10,728
01.12.2024;CET;21:00;21:15;MW;28,496;26,236;22,392;4,944;82,068;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;21:15;21:30;MW;0,000;0,000;0,000;0,000;0,000;19,304;17,772;15,168;3,348;55,592
01.12.2024;CET;21:30;21:45;MW;0,000;0,000;0,000;0,000;0,000;16,620;15,304;13,060;2,884;47,868
01.12.2024;CET;21:45;22:00;MW;0,000;0,000;0,000;0,000;0,000;38,568;35,512;30,308;6,688;111,076
01.12.2024;CET;22:00;22:15;MW;52,928;48,736;41,592;9,180;152,436;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;22:15;22:30;MW;0,000;0,000;0,000;0,000;0,000;4,864;4,476;3,820;0,844;14,004
01.12.2024;CET;22:30;22:45;MW;0,000;0,000;0,000;0,000;0,000;10,412;9,584;8,180;1,804;29,980
01.12.2024;CET;22:45;23:00;MW;0,000;0,000;0,000;0,000;0,000;25,100;23,112;19,728;4,356;72,296
01.12.2024;CET;23:00;23:15;MW;36,152;33,288;28,408;6,272;104,120;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;23:15;23:30;MW;0,000;0,000;0,000;0,000;0,000;32,460;29,888;25,508;5,632;93,488
01.12.2024;CET;23:30;23:45;MW;0,000;0,000;0,000;0,000;0,000;20,864;19,208;16,396;3,620;60,088
01.12.2024;CET;23:45;00:00;MW;0,000;0,000;0,000;0,000;0,000;66,500;61,232;52,256;11,536;191,524
02.12.2024;CET;00:00;00:15;MW;60,860;56,644;53,796;12,016;183,316;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;00:15;00:30;MW;0,000;0,000;0,000;0,000;0,000;19,936;18,556;17,620;3,936;60,048
02.12.2024;CET;00:30;00:45;MW;0,000;0,000;0,000;0,000;0,000;4,132;3,844;3,652;0,816;12,444
02.12.2024;CET;00:45;01:00;MW;0,000;0,000;0,000;0,000;0,000;21,176;19,708;18,716;4,180;63,780
02.12.2024;CET;01:00;01:15;MW;3,780;3,516;3,340;0,748;11,384;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;01:15;01:30;MW;0,000;0,000;0,000;0,000;0,000;10,848;10,096;9,588;2,140;32,672
02.12.2024;CET;01:30;01:45;MW;0,000;0,000;0,000;0,000;0,000;7,312;6,804;6,460;1,444;22,020
02.12.2024;CET;01:45;02:00;MW;0,000;0,000;0,000;0,000;0,000;4,404;4,100;3,892;0,868;13,264
02.12.2024;CET;02:00;02:15;MW;42,880;39,908;37,900;8,464;129,152;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;02:15;02:30;MW;0,000;0,000;0,000;0,000;0,000;6,444;5,996;5,696;1,272;19,408
02.12.2024;CET;02:30;02:45;MW;0,000;0,000;0,000;0,000;0,000;1,140;1,060;1,008;0,224;3,432
02.12.2024;CET;02:45;03:00;MW;1,416;1,316;1,252;0,280;4,264;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;03:00;03:15;MW;30,768;28,636;27,196;6,072;92,672;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;03:15;03:30;MW;0,000;0,000;0,000;0,000;0,000;3,252;3,028;2,876;0,644;9,800
02.12.2024;CET;03:30;03:45;MW;5,684;5,292;5,024;1,124;17,124;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;03:45;04:00;MW;0,000;0,000;0,000;0,000;0,000;11,300;10,516;9,988;2,232;34,036
02.12.2024;CET;04:00;04:15;MW;0,000;0,000;0,000;0,000;0,000;0,380;0,364;0,276;0,072;1,092
02.12.2024;CET;04:15;04:30;MW;0,000;0,000;0,000;0,000;0,000;1,156;1,100;0,836;0,220;3,312
02.12.2024;CET;04:30;04:45;MW;21,400;20,348;15,452;4,076;61,276;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;04:45;05:00;MW;1,328;1,260;0,960;0,252;3,800;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;05:00;05:15;MW;0,000;0,000;0,000;0,000;0,000;18,768;17,844;13,552;3,576;53,740
02.12.2024;CET;05:15;05:30;MW;0,000;0,000;0,000;0,000;0,000;16,284;15,480;11,756;3,100;46,620
02.12.2024;CET;05:30;05:45;MW;39,532;37,584;28,548;7,528;113,192;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;05:45;06:00;MW;7,064;6,716;5,104;1,344;20,228;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;06:00;06:15;MW;16,772;15,948;12,112;3,196;48,028;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;06:15;06:30;MW;9,024;8,580;6,516;1,720;25,840;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;06:30;06:45;MW;28,412;27,012;20,516;5,412;81,352;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;06:45;07:00;MW;26,764;25,444;19,324;5,096;76,628;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;07:00;07:15;MW;1,160;1,104;0,840;0,220;3,324;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;07:15;07:30;MW;57,840;54,988;41,768;11,016;165,612;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;07:30;07:45;MW;68,180;64,820;49,232;12,988;195,220;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;07:45;08:00;MW;9,236;8,780;6,668;1,760;26,444;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;08:00;08:15;MW;0,000;0,000;0,000;0,000;0,000;5,980;6,228;5,544;1,404;19,156
02.12.2024;CET;08:15;08:30;MW;0,204;0,212;0,188;0,048;0,652;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;08:30;08:45;MW;0,000;0,000;0,000;0,000;0,000;4,416;4,600;4,096;1,036;14,148
02.12.2024;CET;08:45;09:00;MW;0,000;0,000;0,000;0,000;0,000;7,080;7,372;6,564;1,660;22,676
02.12.2024;CET;09:00;09:15;MW;12,096;12,596;11,212;2,840;38,744;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;09:15;09:30;MW;0,000;0,000;0,000;0,000;0,000;10,700;11,144;9,920;2,512;34,276
02.12.2024;CET;09:30;09:45;MW;0,000;0,000;0,000;0,000;0,000;19,524;20,332;18,100;4,584;62,540
02.12.2024;CET;09:45;10:00;MW;0,000;0,000;0,000;0,000;0,000;9,836;10,244;9,116;2,308;31,504
02.12.2024;CET;10:00;10:15;MW;11,760;12,248;10,904;2,760;37,672;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;10:15;10:30;MW;0,000;0,000;0,000;0,000;0,000;8,924;9,296;8,272;2,096;28,588
02.12.2024;CET;10:30;10:45;MW;0,000;0,000;0,000;0,000;0,000;1,468;1,528;1,360;0,344;4,700
02.12.2024;CET;10:45;11:00;MW;0,000;0,000;0,000;0,000;0,000;22,624;23,560;20,972;5,308;72,464
02.12.2024;CET;11:00;11:15;MW;7,336;7,640;6,800;1,724;23,500;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;11:15;11:30;MW;0,000;0,000;0,000;0,000;0,000;7,188;7,488;6,664;1,688;23,028
02.12.2024;CET;11:30;11:45;MW;2,432;2,532;2,256;0,572;7,792;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;11:45;12:00;MW;11,972;12,468;11,100;2,808;38,348;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;12:00;12:15;MW;10,328;10,400;9,212;2,308;32,248;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;12:15;12:30;MW;0,000;0,000;0,000;0,000;0,000;3,756;3,784;3,352;0,840;11,732
02.12.2024;CET;12:30;12:45;MW;11,428;11,508;10,196;2,556;35,688;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;12:45;13:00;MW;0,000;0,000;0,000;0,000;0,000;22,380;22,540;19,964;5,004;69,888
02.12.2024;CET;13:00;13:15;MW;29,764;29,976;26,556;6,656;92,952;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;13:15;13:30;MW;10,120;10,192;9,028;2,264;31,604;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;13:30;13:45;MW;13,348;13,444;11,908;2,984;41,684;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;13:45;14:00;MW;2,340;2,356;2,088;0,524;7,308;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;14:00;14:15;MW;16,108;16,224;14,372;3,604;50,308;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;14:15;14:30;MW;0,000;0,000;0,000;0,000;0,000;1,796;1,812;1,604;0,404;5,616
02.12.2024;CET;14:30;14:45;MW;30,276;30,492;27,012;6,772;94,552;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;14:45;15:00;MW;21,704;21,856;19,364;4,852;67,776;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;15:00;15:15;MW;0,000;0,000;0,000;0,000;0,000;5,892;5,932;5,256;1,316;18,396
02.12.2024;CET;15:15;15:30;MW;0,000;0,000;0,000;0,000;0,000;2,740;2,760;2,444;0,612;8,556
02.12.2024;CET;15:30;15:45;MW;6,164;6,204;5,496;1,380;19,244;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;15:45;16:00;MW;0,000;0,000;0,000;0,000;0,000;8,748;8,808;7,804;1,956;27,316
02.12.2024;CET;16:00;16:15;MW;0,000;0,000;0,000;0,000;0,000;71,024;71,112;65,036;16,468;223,640
02.12.2024;CET;16:15;16:30;MW;0,000;0,000;0,000;0,000;0,000;0,484;0,484;0,444;0,112;1,524
02.12.2024;CET;16:30;16:45;MW;0,000;0,000;0,000;0,000;0,000;2,824;2,828;2,588;0,656;8,896
02.12.2024;CET;16:45;17:00;MW;1,416;1,420;1,296;0,328;4,460;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;17:00;17:15;MW;1,808;1,812;1,656;0,420;5,696;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;17:15;17:30;MW;18,824;18,844;17,236;4,364;59,268;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;17:30;17:45;MW;0,000;0,000;0,000;0,000;0,000;5,640;5,644;5,164;1,308;17,756
02.12.2024;CET;17:45;18:00;MW;0,000;0,000;0,000;0,000;0,000;4,916;4,920;4,500;1,140;15,476
02.12.2024;CET;18:00;18:15;MW;0,000;0,000;0,000;0,000;0,000;1,980;1,984;1,812;0,460;6,236
02.12.2024;CET;18:15;18:30;MW;3,028;3,032;2,772;0,700;9,532;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;18:30;18:45;MW;0,000;0,000;0,000;0,000;0,000;3,872;3,876;3,544;0,896;12,188
02.12.2024;CET;18:45;19:00;MW;28,268;28,300;25,884;6,552;89,004;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;19:00;19:15;MW;21,364;21,388;19,564;4,952;67,268;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;19:15;19:30;MW;0,000;0,000;0,000;0,000;0,000;5,176;5,184;4,740;1,200;16,300
02.12.2024;CET;19:30;19:45;MW;0,000;0,000;0,000;0,000;0,000;9,104;9,116;8,336;2,112;28,668
02.12.2024;CET;19:45;20:00;MW;0,000;0,000;0,000;0,000;0,000;20,924;20,948;19,160;4,852;65,884
02.12.2024;CET;20:00;20:15;MW;18,496;16,144;15,400;3,324;53,364;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;20:15;20:30;MW;0,000;0,000;0,000;0,000;0,000;36,364;31,744;30,280;6,532;104,920
02.12.2024;CET;20:30;20:45;MW;0,000;0,000;0,000;0,000;0,000;10,740;9,376;8,944;1,928;30,988
02.12.2024;CET;20:45;21:00;MW;0,000;0,000;0,000;0,000;0,000;27,804;24,272;23,152;4,996;80,224
02.12.2024;CET;21:00;21:15;MW;3,248;2,832;2,704;0,584;9,368;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;21:15;21:30;MW;0,000;0,000;0,000;0,000;0,000;38,576;33,676;32,124;6,928;111,304
02.12.2024;CET;21:30;21:45;MW;0,000;0,000;0,000;0,000;0,000;25,760;22,488;21,452;4,628;74,328
02.12.2024;CET;21:45;22:00;MW;0,000;0,000;0,000;0,000;0,000;54,548;47,616;45,424;9,800;157,388
02.12.2024;CET;22:00;22:15;MW;32,876;28,700;27,380;5,904;94,860;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;22:15;22:30;MW;0,000;0,000;0,000;0,000;0,000;25,348;22,128;21,108;4,552;73,136
02.12.2024;CET;22:30;22:45;MW;0,000;0,000;0,000;0,000;0,000;49,648;43,340;41,344;8,920;143,252
02.12.2024;CET;22:45;23:00;MW;0,000;0,000;0,000;0,000;0,000;29,324;25,600;24,420;5,268;84,612
02.12.2024;CET;23:00;23:15;MW;34,148;29,808;28,436;6,136;98,528;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;23:15;23:30;MW;1,144;1,000;0,952;0,204;3,300;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;23:30;23:45;MW;0,000;0,000;0,000;0,000;0,000;12,056;10,524;10,040;2,164;34,784
02.12.2024;CET;23:45;00:00;MW;0,000;0,000;0,000;0,000;0,000;37,272;32,536;31,036;6,696;107,540
03.12.2024;CET;00:00;00:15;MW;34,012;35,700;33,596;6,952;110,260;0,000;0,000;0,000;0,000;0,000
03.12.2024;CET;00:15;00:30;MW;0,000;0,000;0,000;0,000;0,000;24,924;26,164;24,620;5,092;80,800
03.12.2024;CET;00:30;00:45;MW;0,000;0,000;0,000;0,000;0,000;23,748;24,924;23,456;4,852;76,980
03.12.2024;CET;00:45;01:00;MW;0,000;0,000;0,000;0,000;0,000;36,272;38,068;35,824;7,412;117,576
03.12.2024;CET;01:00;01:15;MW;24,060;25,252;23,764;4,916;77,992;0,000;0,000;0,000;0,000;0,000
03.12.2024;CET;01:15;01:30;MW;0,000;0,000;0,000;0,000;0,000;11,532;12,104;11,392;2,356;37,384
03.12.2024;CET;01:30;01:45;MW;0,000;0,000;0,000;0,000;0,000;3,636;3,816;3,588;0,744;11,784
03.12.2024;CET;01:45;02:00;MW;0,000;0,000;0,000;0,000;0,000;9,084;9,532;8,972;1,856;29,444
03.12.2024;CET;02:00;02:15;MW;46,224;48,516;45,656;9,444;149,840;0,000;0,000;0,000;0,000;0,000
03.12.2024;CET;02:15;02:30;MW;24,560;25,776;24,256;5,020;79,612;0,000;0,000;0,000;0,000;0,000
03.12.2024;CET;02:30;02:45;MW;35,620;37,388;35,180;7,280;115,468;0,000;0,000;0,000;0,000;0,000
03.12.2024;CET;02:45;03:00;MW;27,880;29,264;27,540;5,696;90,380;0,000;0,000;0,000;0,000;0,000
03.12.2024;CET;03:00;03:15;MW;30,236;31,736;29,864;6,176;98,012;0,000;0,000;0,000;0,000;0,000
03.12.2024;CET;03:15;03:30;MW;9,728;10,212;9,608;1,988;31,536;0,000;0,000;0,000;0,000;0,000
03.12.2024;CET;03:30;03:45;MW;22,220;23,324;21,948;4,540;72,032;0,000;0,000;0,000;0,000;0,000
03.12.2024;CET;03:45;04:00;MW;0,000;0,000;0,000;0,000;0,000;0,724;0,760;0,716;0,148;2,348
03.12.2024;CET;04:00;04:15;MW;0,000;0,000;0,000;0,000;0,000;3,544;2,960;2,632;0,636;9,772
03.12.2024;CET;04:15;04:30;MW;11,588;9,680;8,612;2,076;31,956;0,000;0,000;0,000;0,000;0,000
