Datum;Zeitzone;von;bis;Einheit;AEP-Schätzer;Status
05.01.2024;CET;05:45;06:00;EUR/MWh;-51,22;0,00
05.01.2024;CET;06:00;06:15;EUR/MWh;-119,60;0,00
05.01.2024;CET;06:15;06:30;EUR/MWh;-117,02;0,00
05.01.2024;CET;06:30;06:45;EUR/MWh;-72,79;0,00
05.01.2024;CET;06:45;07:00;EUR/MWh;62,10;0,00
05.01.2024;CET;07:00;07:15;EUR/MWh;108,38;0,00
05.01.2024;CET;07:15;07:30;EUR/MWh;130,61;0,00
05.01.2024;CET;07:30;07:45;EUR/MWh;54,01;0,00
05.01.2024;CET;07:45;08:00;EUR/MWh;25,20;0,00
05.01.2024;CET;08:00;08:15;EUR/MWh;35,89;0,00
05.01.2024;CET;08:15;08:30;EUR/MWh;38,52;0,00
05.01.2024;CET;08:30;08:45;EUR/MWh;44,84;0,00
05.01.2024;CET;08:45;09:00;EUR/MWh;55,00;0,00
05.01.2024;CET;09:00;09:15;EUR/MWh;145,78;0,00
05.01.2024;CET;09:15;09:30;EUR/MWh;139,32;0,00
05.01.2024;CET;09:30;09:45;EUR/MWh;44,08;0,00
05.01.2024;CET;09:45;10:00;EUR/MWh;67,77;0,00
05.01.2024;CET;10:00;10:15;EUR/MWh;146,52;0,00
05.01.2024;CET;10:15;10:30;EUR/MWh;35,77;0,00
05.01.2024;CET;10:30;10:45;EUR/MWh;43,12;0,00
05.01.2024;CET;10:45;11:00;EUR/MWh;27,62;0,00
05.01.2024;CET;11:00;11:15;EUR/MWh;112,37;0,00
05.01.2024;CET;11:15;11:30;EUR/MWh;124,96;16,00
05.01.2024;CET;11:30;11:45;EUR/MWh;101,46;0,00
05.01.2024;CET;11:45;12:00;EUR/MWh;37,52;0,00
05.01.2024;CET;12:00;12:15;EUR/MWh;44,88;0,00
05.01.2024;CET;12:15;12:30;EUR/MWh;44,07;0,00
05.01.2024;CET;12:30;12:45;EUR/MWh;110,12;0,00
05.01.2024;CET;12:45;13:00;EUR/MWh;99,32;0,00
05.01.2024;CET;13:00;13:15;EUR/MWh;111,85;0,00
05.01.2024;CET;13:15;13:30;EUR/MWh;132,63;0,00
05.01.2024;CET;13:30;13:45;EUR/MWh;135,16;0,00
05.01.2024;CET;13:45;14:00;EUR/MWh;132,20;0,00
05.01.2024;CET;14:00;14:15;EUR/MWh;45,45;0,00
05.01.2024;CET;14:15;14:30;EUR/MWh;46,59;0,00
05.01.2024;CET;14:30;14:45;EUR/MWh;137,05;0,00
05.01.2024;CET;14:45;15:00;EUR/MWh;134,15;0,00
05.01.2024;CET;15:00;15:15;EUR/MWh;75,31;16,00
05.01.2024;CET;15:15;15:30;EUR/MWh;77,14;0,00
05.01.2024;CET;15:30;15:45;EUR/MWh;114,60;0,00
05.01.2024;CET;15:45;16:00;EUR/MWh;133,95;0,00
05.01.2024;CET;16:00;16:15;EUR/MWh;151,58;0,00
05.01.2024;CET;16:15;16:30;EUR/MWh;151,94;0,00
05.01.2024;CET;16:30;16:45;EUR/MWh;172,89;0,00
05.01.2024;CET;16:45;17:00;EUR/MWh;154,96;0,00
05.01.2024;CET;17:00;17:15;EUR/MWh;147,74;0,00
05.01.2024;CET;17:15;17:30;EUR/MWh;147,55;0,00
05.01.2024;CET;17:30;17:45;EUR/MWh;131,14;0,00
05.01.2024;CET;17:45;18:00;EUR/MWh;130,82;0,00
05.01.2024;CET;18:00;18:15;EUR/MWh;138,10;0,00
05.01.2024;CET;18:15;18:30;EUR/MWh;140,79;0,00
05.01.2024;CET;18:30;18:45;EUR/MWh;133,00;0,00
05.01.2024;CET;18:45;19:00;EUR/MWh;56,78;0,00
05.01.2024;CET;19:00;19:15;EUR/MWh;143,12;0,00
05.01.2024;CET;19:15;19:30;EUR/MWh;123,44;0,00
05.01.2024;CET;19:30;19:45;EUR/MWh;123,90;0,00
05.01.2024;CET;19:45;20:00;EUR/MWh;120,59;0,00
05.01.2024;CET;20:00;20:15;EUR/MWh;31,08;0,00
05.01.2024;CET;20:15;20:30;EUR/MWh;111,09;0,00
05.01.2024;CET;20:30;20:45;EUR/MWh;117,17;0,00
05.01.2024;CET;20:45;21:00;EUR/MWh;115,86;0,00
05.01.2024;CET;21:00;21:15;EUR/MWh;124,37;0,00
05.01.2024;CET;21:15;21:30;EUR/MWh;121,87;0,00
05.01.2024;CET;21:30;21:45;EUR/MWh;103,00;0,00
05.01.2024;CET;21:45;22:00;EUR/MWh;29,68;0,00
05.01.2024;CET;22:00;22:15;EUR/MWh;51,29;16,00
05.01.2024;CET;22:15;22:30;EUR/MWh;60,27;0,00
05.01.2024;CET;22:30;22:45;EUR/MWh;116,70;0,00
05.01.2024;CET;22:45;23:00;EUR/MWh;103,00;0,00
05.01.2024;CET;23:00;23:15;EUR/MWh;128,85;0,00
05.01.2024;CET;23:15;23:30;EUR/MWh;134,10;0,00
05.01.2024;CET;23:30;23:45;EUR/MWh;105,01;16,00
05.01.2024;CET;23:45;00:00;EUR/MWh;127,06;0,00
06.01.2024;CET;00:00;00:15;EUR/MWh;106,73;16,00
06.01.2024;CET;00:15;00:30;EUR/MWh;151,36;0,00
06.01.2024;CET;00:30;00:45;EUR/MWh;128,86;0,00
06.01.2024;CET;00:45;01:00;EUR/MWh;123,89;0,00
06.01.2024;CET;01:00;01:15;EUR/MWh;118,73;16,00
06.01.2024;CET;01:15;01:30;EUR/MWh;124,25;16,00
06.01.2024;CET;01:30;01:45;EUR/MWh;128,29;0,00
06.01.2024;CET;01:45;02:00;EUR/MWh;106,21;0,00
06.01.2024;CET;02:00;02:15;EUR/MWh;34,94;0,00
06.01.2024;CET;02:15;02:30;EUR/MWh;35,12;0,00
06.01.2024;CET;02:30;02:45;EUR/MWh;35,47;0,00
06.01.2024;CET;02:45;03:00;EUR/MWh;96,63;0,00
06.01.2024;CET;03:00;03:15;EUR/MWh;125,21;0,00
06.01.2024;CET;03:15;03:30;EUR/MWh;98,18;0,00
06.01.2024;CET;03:30;03:45;EUR/MWh;122,77;0,00
06.01.2024;CET;03:45;04:00;EUR/MWh;126,50;0,00
06.01.2024;CET;04:00;04:15;EUR/MWh;119,92;0,00
06.01.2024;CET;04:15;04:30;EUR/MWh;119,07;0,00
06.01.2024;CET;04:30;04:45;EUR/MWh;136,67;0,00
06.01.2024;CET;04:45;05:00;EUR/MWh;108,05;16,00
06.01.2024;CET;05:00;05:15;EUR/MWh;110,04;0,00
06.01.2024;CET;05:15;05:30;EUR/MWh;106,11;0,00
06.01.2024;CET;05:30;05:45;EUR/MWh;112,14;0,00
06.01.2024;CET;05:45;06:00;EUR/MWh;96,24;0,00
06.01.2024;CET;06:00;06:15;EUR/MWh;107,89;0,00
06.01.2024;CET;06:15;06:30;EUR/MWh;39,14;0,00
06.01.2024;CET;06:30;06:45;EUR/MWh;39,60;0,00
06.01.2024;CET;06:45;07:00;EUR/MWh;98,08;0,00
06.01.2024;CET;07:00;07:15;EUR/MWh;82,61;0,00
06.01.2024;CET;07:15;07:30;EUR/MWh;99,65;0,00
06.01.2024;CET;07:30;07:45;EUR/MWh;40,24;0,00
06.01.2024;CET;07:45;08:00;EUR/MWh;40,55;0,00
06.01.2024;CET;08:00;08:15;EUR/MWh;42,24;0,00
06.01.2024;CET;08:15;08:30;EUR/MWh;41,93;0,00
06.01.2024;CET;08:30;08:45;EUR/MWh;45,60;0,00
06.01.2024;CET;08:45;09:00;EUR/MWh;43,35;0,00
06.01.2024;CET;09:00;09:15;EUR/MWh;40,97;0,00
06.01.2024;CET;09:15;09:30;EUR/MWh;44,19;0,00
06.01.2024;CET;09:30;09:45;EUR/MWh;45,24;0,00
06.01.2024;CET;09:45;10:00;EUR/MWh;55,00;0,00
06.01.2024;CET;10:00;10:15;EUR/MWh;115,27;0,00
06.01.2024;CET;10:15;10:30;EUR/MWh;114,99;0,00
06.01.2024;CET;10:30;10:45;EUR/MWh;124,28;0,00
06.01.2024;CET;10:45;11:00;EUR/MWh;127,05;0,00
06.01.2024;CET;11:00;11:15;EUR/MWh;116,00;0,00
06.01.2024;CET;11:15;11:30;EUR/MWh;44,19;0,00
06.01.2024;CET;11:30;11:45;EUR/MWh;45,89;0,00
06.01.2024;CET;11:45;12:00;EUR/MWh;46,93;0,00
06.01.2024;CET;12:00;12:15;EUR/MWh;50,55;0,00
06.01.2024;CET;12:15;12:30;EUR/MWh;79,22;0,00
06.01.2024;CET;12:30;12:45;EUR/MWh;80,00;0,00
06.01.2024;CET;12:45;13:00;EUR/MWh;51,64;0,00
06.01.2024;CET;13:00;13:15;EUR/MWh;124,13;0,00
06.01.2024;CET;13:15;13:30;EUR/MWh;119,18;0,00
06.01.2024;CET;13:30;13:45;EUR/MWh;135,38;0,00
06.01.2024;CET;13:45;14:00;EUR/MWh;152,99;0,00
06.01.2024;CET;14:00;14:15;EUR/MWh;146,02;0,00
06.01.2024;CET;14:15;14:30;EUR/MWh;145,94;0,00
06.01.2024;CET;14:30;14:45;EUR/MWh;135,57;0,00
06.01.2024;CET;14:45;15:00;EUR/MWh;135,82;0,00
06.01.2024;CET;15:00;15:15;EUR/MWh;118,50;0,00
06.01.2024;CET;15:15;15:30;EUR/MWh;123,34;0,00
06.01.2024;CET;15:30;15:45;EUR/MWh;123,96;0,00
06.01.2024;CET;15:45;16:00;EUR/MWh;132,50;0,00
06.01.2024;CET;16:00;16:15;EUR/MWh;124,48;0,00
06.01.2024;CET;16:15;16:30;EUR/MWh;178,36;0,00
06.01.2024;CET;16:30;16:45;EUR/MWh;139,98;0,00
06.01.2024;CET;16:45;17:00;EUR/MWh;154,22;0,00
06.01.2024;CET;17:00;17:15;EUR/MWh;50,04;0,00
06.01.2024;CET;17:15;17:30;EUR/MWh;121,54;0,00
06.01.2024;CET;17:30;17:45;EUR/MWh;128,77;0,00
06.01.2024;CET;17:45;18:00;EUR/MWh;139,14;0,00
06.01.2024;CET;18:00;18:15;EUR/MWh;175,12;0,00
06.01.2024;CET;18:15;18:30;EUR/MWh;214,88;0,00
06.01.2024;CET;18:30;18:45;EUR/MWh;196,80;0,00
06.01.2024;CET;18:45;19:00;EUR/MWh;37,79;0,00
06.01.2024;CET;19:00;19:15;EUR/MWh;45,83;0,00
06.01.2024;CET;19:15;19:30;EUR/MWh;18,20;0,00
06.01.2024;CET;19:30;19:45;EUR/MWh;11,57;0,00
06.01.2024;CET;19:45;20:00;EUR/MWh;30,69;0,00
06.01.2024;CET;20:00;20:15;EUR/MWh;161,09;0,00
06.01.2024;CET;20:15;20:30;EUR/MWh;170,77;0,00
06.01.2024;CET;20:30;20:45;EUR/MWh;8,23;0,00
06.01.2024;CET;20:45;21:00;EUR/MWh;10,31;0,00
06.01.2024;CET;21:00;21:15;EUR/MWh;140,44;0,00
06.01.2024;CET;21:15;21:30;EUR/MWh;123,53;0,00
06.01.2024;CET;21:30;21:45;EUR/MWh;121,82;0,00
06.01.2024;CET;21:45;22:00;EUR/MWh;97,66;0,00
06.01.2024;CET;22:00;22:15;EUR/MWh;119,96;0,00
06.01.2024;CET;22:15;22:30;EUR/MWh;111,03;0,00
06.01.2024;CET;22:30;22:45;EUR/MWh;129,66;0,00
06.01.2024;CET;22:45;23:00;EUR/MWh;112,89;0,00
06.01.2024;CET;23:00;23:15;EUR/MWh;132,13;0,00
06.01.2024;CET;23:15;23:30;EUR/MWh;118,77;0,00
06.01.2024;CET;23:30;23:45;EUR/MWh;138,23;0,00
06.01.2024;CET;23:45;00:00;EUR/MWh;116,05;0,00
07.01.2024;CET;00:00;00:15;EUR/MWh;17,58;0,00
07.01.2024;CET;00:15;00:30;EUR/MWh;11,29;0,00
07.01.2024;CET;00:30;00:45;EUR/MWh;10,24;0,00
07.01.2024;CET;00:45;01:00;EUR/MWh;10,76;0,00
07.01.2024;CET;01:00;01:15;EUR/MWh;16,52;0,00
07.01.2024;CET;01:15;01:30;EUR/MWh;14,61;0,00
07.01.2024;CET;01:30;01:45;EUR/MWh;10,32;0,00
07.01.2024;CET;01:45;02:00;EUR/MWh;96,77;0,00
07.01.2024;CET;02:00;02:15;EUR/MWh;121,49;0,00
07.01.2024;CET;02:15;02:30;EUR/MWh;124,73;0,00
07.01.2024;CET;02:30;02:45;EUR/MWh;91,24;0,00
07.01.2024;CET;02:45;03:00;EUR/MWh;102,48;0,00
07.01.2024;CET;03:00;03:15;EUR/MWh;13,48;0,00
07.01.2024;CET;03:15;03:30;EUR/MWh;113,92;0,00
07.01.2024;CET;03:30;03:45;EUR/MWh;122,82;0,00
07.01.2024;CET;03:45;04:00;EUR/MWh;118,23;0,00
07.01.2024;CET;04:00;04:15;EUR/MWh;20,23;0,00
07.01.2024;CET;04:15;04:30;EUR/MWh;20,43;0,00
07.01.2024;CET;04:30;04:45;EUR/MWh;52,85;0,00
07.01.2024;CET;04:45;05:00;EUR/MWh;22,41;0,00
07.01.2024;CET;05:00;05:15;EUR/MWh;26,58;0,00
07.01.2024;CET;05:15;05:30;EUR/MWh;18,30;0,00
07.01.2024;CET;05:30;05:45;EUR/MWh;38,58;0,00
07.01.2024;CET;05:45;06:00;EUR/MWh;20,92;0,00
07.01.2024;CET;06:00;06:15;EUR/MWh;22,89;0,00
07.01.2024;CET;06:15;06:30;EUR/MWh;29,97;0,00
07.01.2024;CET;06:30;06:45;EUR/MWh;28,08;0,00
07.01.2024;CET;06:45;07:00;EUR/MWh;33,38;0,00
07.01.2024;CET;07:00;07:15;EUR/MWh;114,74;0,00
07.01.2024;CET;07:15;07:30;EUR/MWh;114,65;0,00
07.01.2024;CET;07:30;07:45;EUR/MWh;118,72;0,00
07.01.2024;CET;07:45;08:00;EUR/MWh;121,83;0,00
07.01.2024;CET;08:00;08:15;EUR/MWh;107,38;0,00
07.01.2024;CET;08:15;08:30;EUR/MWh;114,58;0,00
07.01.2024;CET;08:30;08:45;EUR/MWh;117,19;0,00
07.01.2024;CET;08:45;09:00;EUR/MWh;44,37;0,00
07.01.2024;CET;09:00;09:15;EUR/MWh;-71,99;0,00
07.01.2024;CET;09:15;09:30;EUR/MWh;129,59;0,00
07.01.2024;CET;09:30;09:45;EUR/MWh;133,78;0,00
07.01.2024;CET;09:45;10:00;EUR/MWh;133,66;0,00
07.01.2024;CET;10:00;10:15;EUR/MWh;134,43;0,00
07.01.2024;CET;10:15;10:30;EUR/MWh;135,48;0,00
07.01.2024;CET;10:30;10:45;EUR/MWh;137,34;0,00
07.01.2024;CET;10:45;11:00;EUR/MWh;147,17;0,00
07.01.2024;CET;11:00;11:15;EUR/MWh;37,28;0,00
07.01.2024;CET;11:15;11:30;EUR/MWh;49,37;0,00
07.01.2024;CET;11:30;11:45;EUR/MWh;151,76;0,00
07.01.2024;CET;11:45;12:00;EUR/MWh;139,89;0,00
07.01.2024;CET;12:00;12:15;EUR/MWh;40,89;0,00
07.01.2024;CET;12:15;12:30;EUR/MWh;129,65;0,00
07.01.2024;CET;12:30;12:45;EUR/MWh;136,58;0,00
07.01.2024;CET;12:45;13:00;EUR/MWh;134,74;0,00
07.01.2024;CET;13:00;13:15;EUR/MWh;159,75;0,00
07.01.2024;CET;13:15;13:30;EUR/MWh;158,82;0,00
07.01.2024;CET;13:30;13:45;EUR/MWh;168,46;0,00
07.01.2024;CET;13:45;14:00;EUR/MWh;166,32;0,00
07.01.2024;CET;14:00;14:15;EUR/MWh;168,99;0,00
07.01.2024;CET;14:15;14:30;EUR/MWh;168,18;0,00
07.01.2024;CET;14:30;14:45;EUR/MWh;164,36;0,00
07.01.2024;CET;14:45;15:00;EUR/MWh;161,41;0,00
07.01.2024;CET;15:00;15:15;EUR/MWh;148,15;0,00
07.01.2024;CET;15:15;15:30;EUR/MWh;159,10;0,00
07.01.2024;CET;15:30;15:45;EUR/MWh;171,02;0,00
07.01.2024;CET;15:45;16:00;EUR/MWh;176,75;0,00
07.01.2024;CET;16:00;16:15;EUR/MWh;164,72;0,00
07.01.2024;CET;16:15;16:30;EUR/MWh;150,70;0,00
07.01.2024;CET;16:30;16:45;EUR/MWh;146,63;0,00
07.01.2024;CET;16:45;17:00;EUR/MWh;55,84;0,00
07.01.2024;CET;17:00;17:15;EUR/MWh;147,42;0,00
07.01.2024;CET;17:15;17:30;EUR/MWh;144,73;0,00
07.01.2024;CET;17:30;17:45;EUR/MWh;146,60;0,00
07.01.2024;CET;17:45;18:00;EUR/MWh;33,25;0,00
07.01.2024;CET;18:00;18:15;EUR/MWh;24,31;0,00
07.01.2024;CET;18:15;18:30;EUR/MWh;48,85;0,00
07.01.2024;CET;18:30;18:45;EUR/MWh;43,76;0,00
07.01.2024;CET;18:45;19:00;EUR/MWh;44,83;0,00
07.01.2024;CET;19:00;19:15;EUR/MWh;41,55;0,00
07.01.2024;CET;19:15;19:30;EUR/MWh;45,29;0,00
07.01.2024;CET;19:30;19:45;EUR/MWh;40,63;0,00
07.01.2024;CET;19:45;20:00;EUR/MWh;38,19;0,00
07.01.2024;CET;20:00;20:15;EUR/MWh;33,81;0,00
07.01.2024;CET;20:15;20:30;EUR/MWh;17,52;0,00
07.01.2024;CET;20:30;20:45;EUR/MWh;125,19;0,00
07.01.2024;CET;20:45;21:00;EUR/MWh;138,66;0,00
07.01.2024;CET;21:00;21:15;EUR/MWh;140,93;0,00
07.01.2024;CET;21:15;21:30;EUR/MWh;144,59;0,00
07.01.2024;CET;21:30;21:45;EUR/MWh;154,26;0,00
07.01.2024;CET;21:45;22:00;EUR/MWh;135,64;0,00
07.01.2024;CET;22:00;22:15;EUR/MWh;138,75;0,00
07.01.2024;CET;22:15;22:30;EUR/MWh;19,41;0,00
07.01.2024;CET;22:30;22:45;EUR/MWh;14,55;0,00
07.01.2024;CET;22:45;23:00;EUR/MWh;11,94;0,00
07.01.2024;CET;23:00;23:15;EUR/MWh;133,57;0,00
07.01.2024;CET;23:15;23:30;EUR/MWh;120,14;0,00
07.01.2024;CET;23:30;23:45;EUR/MWh;136,00;0,00
07.01.2024;CET;23:45;00:00;EUR/MWh;110,72;0,00
08.01.2024;CET;00:00;00:15;EUR/MWh;19,97;0,00
08.01.2024;CET;00:15;00:30;EUR/MWh;-2,35;0,00
08.01.2024;CET;00:30;00:45;EUR/MWh;-11,37;0,00
08.01.2024;CET;00:45;01:00;EUR/MWh;2,84;0,00
08.01.2024;CET;01:00;01:15;EUR/MWh;26,54;0,00
08.01.2024;CET;01:15;01:30;EUR/MWh;119,87;0,00
08.01.2024;CET;01:30;01:45;EUR/MWh;22,65;0,00
08.01.2024;CET;01:45;02:00;EUR/MWh;22,36;0,00
08.01.2024;CET;02:00;02:15;EUR/MWh;26,78;0,00
08.01.2024;CET;02:15;02:30;EUR/MWh;26,32;0,00
08.01.2024;CET;02:30;02:45;EUR/MWh;9,74;0,00
08.01.2024;CET;02:45;03:00;EUR/MWh;7,31;0,00
08.01.2024;CET;03:00;03:15;EUR/MWh;28,46;0,00
08.01.2024;CET;03:15;03:30;EUR/MWh;26,99;0,00
08.01.2024;CET;03:30;03:45;EUR/MWh;21,56;0,00
08.01.2024;CET;03:45;04:00;EUR/MWh;24,98;0,00
08.01.2024;CET;04:00;04:15;EUR/MWh;23,88;0,00
08.01.2024;CET;04:15;04:30;EUR/MWh;31,92;0,00
08.01.2024;CET;04:30;04:45;EUR/MWh;122,98;0,00
08.01.2024;CET;04:45;05:00;EUR/MWh;124,47;0,00
08.01.2024;CET;05:00;05:15;EUR/MWh;83,22;0,00
08.01.2024;CET;05:15;05:30;EUR/MWh;33,99;0,00
08.01.2024;CET;05:30;05:45;EUR/MWh;128,57;0,00
08.01.2024;CET;05:45;06:00;EUR/MWh;131,30;0,00
08.01.2024;CET;06:00;06:15;EUR/MWh;104,35;0,00
08.01.2024;CET;06:15;06:30;EUR/MWh;37,03;0,00
08.01.2024;CET;06:30;06:45;EUR/MWh;36,77;0,00
08.01.2024;CET;06:45;07:00;EUR/MWh;132,79;0,00
08.01.2024;CET;07:00;07:15;EUR/MWh;126,35;16,00
08.01.2024;CET;07:15;07:30;EUR/MWh;128,39;0,00
08.01.2024;CET;07:30;07:45;EUR/MWh;130,18;0,00
08.01.2024;CET;07:45;08:00;EUR/MWh;131,83;0,00
08.01.2024;CET;08:00;08:15;EUR/MWh;51,04;0,00
08.01.2024;CET;08:15;08:30;EUR/MWh;44,53;16,00
08.01.2024;CET;08:30;08:45;EUR/MWh;42,82;0,00
08.01.2024;CET;08:45;09:00;EUR/MWh;55,00;16,00
08.01.2024;CET;09:00;09:15;EUR/MWh;138,48;0,00
08.01.2024;CET;09:15;09:30;EUR/MWh;158,39;0,00
08.01.2024;CET;09:30;09:45;EUR/MWh;236,89;0,00
08.01.2024;CET;09:45;10:00;EUR/MWh;176,57;0,00
08.01.2024;CET;10:00;10:15;EUR/MWh;173,21;0,00
08.01.2024;CET;10:15;10:30;EUR/MWh;156,77;0,00
08.01.2024;CET;10:30;10:45;EUR/MWh;209,31;0,00
08.01.2024;CET;10:45;11:00;EUR/MWh;155,70;0,00
08.01.2024;CET;11:00;11:15;EUR/MWh;138,99;0,00
08.01.2024;CET;11:15;11:30;EUR/MWh;57,20;0,00
08.01.2024;CET;11:30;11:45;EUR/MWh;55,77;16,00
08.01.2024;CET;11:45;12:00;EUR/MWh;63,01;0,00
08.01.2024;CET;12:00;12:15;EUR/MWh;168,77;0,00
08.01.2024;CET;12:15;12:30;EUR/MWh;53,39;0,00
08.01.2024;CET;12:30;12:45;EUR/MWh;76,44;0,00
08.01.2024;CET;12:45;13:00;EUR/MWh;56,56;0,00
08.01.2024;CET;13:00;13:15;EUR/MWh;54,28;0,00
08.01.2024;CET;13:15;13:30;EUR/MWh;45,29;0,00
08.01.2024;CET;13:30;13:45;EUR/MWh;55,37;16,00
08.01.2024;CET;13:45;14:00;EUR/MWh;42,62;0,00
08.01.2024;CET;14:00;14:15;EUR/MWh;52,10;0,00
08.01.2024;CET;14:15;14:30;EUR/MWh;58,18;0,00
08.01.2024;CET;14:30;14:45;EUR/MWh;59,34;0,00
08.01.2024;CET;14:45;15:00;EUR/MWh;50,75;0,00
08.01.2024;CET;15:00;15:15;EUR/MWh;31,51;0,00
08.01.2024;CET;15:15;15:30;EUR/MWh;132,70;0,00
08.01.2024;CET;15:30;15:45;EUR/MWh;132,68;0,00
08.01.2024;CET;15:45;16:00;EUR/MWh;49,71;0,00
08.01.2024;CET;16:00;16:15;EUR/MWh;48,93;16,00
08.01.2024;CET;16:15;16:30;EUR/MWh;40,86;0,00
08.01.2024;CET;16:30;16:45;EUR/MWh;58,14;0,00
08.01.2024;CET;16:45;17:00;EUR/MWh;133,00;0,00
08.01.2024;CET;17:00;17:15;EUR/MWh;129,59;0,00
08.01.2024;CET;17:15;17:30;EUR/MWh;133,03;0,00
08.01.2024;CET;17:30;17:45;EUR/MWh;146,45;0,00
08.01.2024;CET;17:45;18:00;EUR/MWh;73,89;0,00
08.01.2024;CET;18:00;18:15;EUR/MWh;156,11;0,00
08.01.2024;CET;18:15;18:30;EUR/MWh;132,88;0,00
08.01.2024;CET;18:30;18:45;EUR/MWh;130,97;0,00
08.01.2024;CET;18:45;19:00;EUR/MWh;132,90;0,00
08.01.2024;CET;19:00;19:15;EUR/MWh;63,78;0,00
08.01.2024;CET;19:15;19:30;EUR/MWh;68,37;0,00
08.01.2024;CET;19:30;19:45;EUR/MWh;54,57;0,00
08.01.2024;CET;19:45;20:00;EUR/MWh;132,85;0,00
08.01.2024;CET;20:00;20:15;EUR/MWh;140,34;0,00
08.01.2024;CET;20:15;20:30;EUR/MWh;132,49;0,00
08.01.2024;CET;20:30;20:45;EUR/MWh;132,99;0,00
08.01.2024;CET;20:45;21:00;EUR/MWh;132,76;0,00
08.01.2024;CET;21:00;21:15;EUR/MWh;132,11;0,00
08.01.2024;CET;21:15;21:30;EUR/MWh;132,43;0,00
08.01.2024;CET;21:30;21:45;EUR/MWh;64,39;0,00
08.01.2024;CET;21:45;22:00;EUR/MWh;50,70;0,00
08.01.2024;CET;22:00;22:15;EUR/MWh;125,86;0,00
08.01.2024;CET;22:15;22:30;EUR/MWh;130,75;0,00
08.01.2024;CET;22:30;22:45;EUR/MWh;132,88;16,00
08.01.2024;CET;22:45;23:00;EUR/MWh;129,64;16,00
08.01.2024;CET;23:00;23:15;EUR/MWh;130,13;0,00
08.01.2024;CET;23:15;23:30;EUR/MWh;131,13;0,00
08.01.2024;CET;23:30;23:45;EUR/MWh;131,44;0,00
08.01.2024;CET;23:45;00:00;EUR/MWh;125,76;0,00
09.01.2024;CET;00:00;00:15;EUR/MWh;132,88;0,00
09.01.2024;CET;00:15;00:30;EUR/MWh;133,00;0,00
09.01.2024;CET;00:30;00:45;EUR/MWh;133,10;0,00
09.01.2024;CET;00:45;01:00;EUR/MWh;112,95;0,00
09.01.2024;CET;01:00;01:15;EUR/MWh;140,94;0,00
09.01.2024;CET;01:15;01:30;EUR/MWh;135,96;0,00
09.01.2024;CET;01:30;01:45;EUR/MWh;133,43;0,00
09.01.2024;CET;01:45;02:00;EUR/MWh;132,93;0,00
09.01.2024;CET;02:00;02:15;EUR/MWh;123,20;0,00
09.01.2024;CET;02:15;02:30;EUR/MWh;125,91;0,00
09.01.2024;CET;02:30;02:45;EUR/MWh;119,60;0,00
09.01.2024;CET;02:45;03:00;EUR/MWh;123,49;0,00
09.01.2024;CET;03:00;03:15;EUR/MWh;130,83;0,00
09.01.2024;CET;03:15;03:30;EUR/MWh;112,66;0,00
09.01.2024;CET;03:30;03:45;EUR/MWh;129,68;16,00
09.01.2024;CET;03:45;04:00;EUR/MWh;21,80;0,00
09.01.2024;CET;04:00;04:15;EUR/MWh;8,10;16,00
09.01.2024;CET;04:15;04:30;EUR/MWh;28,34;0,00
09.01.2024;CET;04:30;04:45;EUR/MWh;100,58;0,00
09.01.2024;CET;04:45;05:00;EUR/MWh;131,17;0,00
09.01.2024;CET;05:00;05:15;EUR/MWh;131,86;16,00
09.01.2024;CET;05:15;05:30;EUR/MWh;133,00;0,00
09.01.2024;CET;05:30;05:45;EUR/MWh;132,69;16,00
09.01.2024;CET;05:45;06:00;EUR/MWh;132,95;0,00
09.01.2024;CET;06:00;06:15;EUR/MWh;133,00;0,00
09.01.2024;CET;06:15;06:30;EUR/MWh;149,76;0,00
09.01.2024;CET;06:30;06:45;EUR/MWh;193,93;0,00
09.01.2024;CET;06:45;07:00;EUR/MWh;343,80;0,00
09.01.2024;CET;07:00;07:15;EUR/MWh;288,55;0,00
09.01.2024;CET;07:15;07:30;EUR/MWh;161,10;0,00
09.01.2024;CET;07:30;07:45;EUR/MWh;150,97;0,00
09.01.2024;CET;07:45;08:00;EUR/MWh;155,71;0,00
09.01.2024;CET;08:00;08:15;EUR/MWh;145,13;0,00
09.01.2024;CET;08:15;08:30;EUR/MWh;166,75;0,00
09.01.2024;CET;08:30;08:45;EUR/MWh;354,42;0,00
09.01.2024;CET;08:45;09:00;EUR/MWh;500,39;0,00
09.01.2024;CET;09:00;09:15;EUR/MWh;603,31;0,00
09.01.2024;CET;09:15;09:30;EUR/MWh;637,05;0,00
09.01.2024;CET;09:30;09:45;EUR/MWh;998,90;0,00
09.01.2024;CET;09:45;10:00;EUR/MWh;2161,23;0,00
09.01.2024;CET;10:00;10:15;EUR/MWh;1112,84;0,00
09.01.2024;CET;10:15;10:30;EUR/MWh;1265,50;16,00
09.01.2024;CET;10:30;10:45;EUR/MWh;534,09;16,00
09.01.2024;CET;10:45;11:00;EUR/MWh;686,08;16,00
09.01.2024;CET;11:00;11:15;EUR/MWh;67,25;0,00
09.01.2024;CET;11:15;11:30;EUR/MWh;165,11;0,00
09.01.2024;CET;11:30;11:45;EUR/MWh;162,06;0,00
09.01.2024;CET;11:45;12:00;EUR/MWh;62,79;0,00
09.01.2024;CET;12:00;12:15;EUR/MWh;149,16;0,00
